Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
6/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,32,956.4285714,6/1/09
6/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,93.71428571,6/1/09
6/1/09,Emera Maine,Maine Public District,Large,CEP customers,12,297.9333333,6/1/09
6/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,6,100.9333333,6/1/09
6/1/09,Emera Maine,Maine Public District,Small,CEP customers,27,0.4,6/1/09
6/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,37132,628.5333333,6/1/09
6/1/09,Emera Maine,Maine Public District,Medium,CEP customers,60,107.9,6/1/09
6/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,142,163.2666667,6/1/09
6/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,475,633.8571429,6/1/09
6/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1226,761.8571429,6/1/09
6/1/09,Central Maine Power,N/A,Small,CEP customers,4130,168.73,6/1/09
6/1/09,Central Maine Power,N/A,Small,Standard offer customers,580463,10935.966,6/1/09
6/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,952,29.71428571,6/1/09
6/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120880,2147.285714,6/1/09
6/1/09,Central Maine Power,N/A,Medium,CEP customers,3248,2767.554,6/1/09
6/1/09,Central Maine Power,N/A,Medium,Standard offer customers,7832,3088.263,6/1/09
6/1/09,Central Maine Power,N/A,Large,CEP customers,302,6277.576,6/1/09
6/1/09,Central Maine Power,N/A,Large,Standard offer customers,67,307.197,6/1/09
5/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,31,854,5/1/09
5/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,84,5/1/09
5/1/09,Central Maine Power,N/A,Small,CEP customers,3331,136,5/1/09
5/1/09,Central Maine Power,N/A,Small,Standard offer customers,580361,10144,5/1/09
5/1/09,Central Maine Power,N/A,Medium,CEP customers,3168,2440,5/1/09
5/1/09,Central Maine Power,N/A,Medium,Standard offer customers,7967,2727,5/1/09
5/1/09,Emera Maine,Maine Public District,Small,CEP customers,27,0.35483871,5/1/09
5/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,37115,645.483871,5/1/09
5/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,659,18,5/1/09
5/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120744,2000,5/1/09
5/1/09,Emera Maine,Maine Public District,Medium,CEP customers,60,93.96774194,5/1/09
5/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,140,142.4516129,5/1/09
5/1/09,Central Maine Power,N/A,Large,CEP customers,301,6018,5/1/09
5/1/09,Central Maine Power,N/A,Large,Standard offer customers,71,332,5/1/09
5/1/09,Emera Maine,Maine Public District,Large,CEP customers,12,235.0967742,5/1/09
5/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,6,90.25806452,5/1/09
5/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,456,541,5/1/09
5/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1246,676,5/1/09
4/1/09,Emera Maine,Maine Public District,Small,CEP customers,26,0.580645161,4/1/09
4/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,37099,720.3548387,4/1/09
4/1/09,Central Maine Power,N/A,Small,CEP customers,3094,127.23,4/1/09
4/1/09,Central Maine Power,N/A,Small,Standard offer customers,581570,9815.673,4/1/09
4/1/09,Emera Maine,Maine Public District,Large,CEP customers,12,229.8709677,4/1/09
4/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,6,90.48387097,4/1/09
4/1/09,Central Maine Power,N/A,Large,CEP customers,298,5955,4/1/09
4/1/09,Central Maine Power,N/A,Large,Standard offer customers,78,337,4/1/09
4/1/09,Emera Maine,Maine Public District,Medium,CEP customers,57,80.90322581,4/1/09
4/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,143,166.0645161,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,643,17.42857143,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119767,2025.428571,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,31,826,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,91.28571429,4/1/09
4/1/09,Central Maine Power,N/A,Medium,CEP customers,3160,2328,4/1/09
4/1/09,Central Maine Power,N/A,Medium,Standard offer customers,7971,2512,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,460,507.7142857,4/1/09
4/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1223,641.8571429,4/1/09
3/1/09,Emera Maine,Maine Public District,Large,CEP customers,11,287,3/1/09
3/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,7,44.22580645,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,456,510,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1196,649,3/1/09
3/1/09,Central Maine Power,N/A,Small,CEP customers,2984,131,3/1/09
3/1/09,Central Maine Power,N/A,Small,Standard offer customers,581570,11080,3/1/09
3/1/09,Central Maine Power,N/A,Medium,CEP customers,3123,2461,3/1/09
3/1/09,Central Maine Power,N/A,Medium,Standard offer customers,7972,2731,3/1/09
3/1/09,Emera Maine,Maine Public District,Small,CEP customers,25,3.580645161,3/1/09
3/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,37080,810.5483871,3/1/09
3/1/09,Central Maine Power,N/A,Large,CEP customers,295,5146,3/1/09
3/1/09,Central Maine Power,N/A,Large,Standard offer customers,77,332,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,31,872,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,89,3/1/09
3/1/09,Emera Maine,Maine Public District,Medium,CEP customers,39,66.58064516,3/1/09
3/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,161,211.5806452,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,620,18,3/1/09
3/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119192,2226,3/1/09
2/1/09,Central Maine Power,N/A,Medium,CEP customers,2985,2350,2/1/09
2/1/09,Central Maine Power,N/A,Medium,Standard offer customers,8124,2780,2/1/09
2/1/09,Emera Maine,Maine Public District,Small,CEP customers,91,2.483870968,2/1/09
2/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,36991,834.3225806,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,607,18,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119153,2365,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,31,866,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,86,2/1/09
2/1/09,Central Maine Power,N/A,Large,CEP customers,296,5592,2/1/09
2/1/09,Central Maine Power,N/A,Large,Standard offer customers,77,340,2/1/09
2/1/09,Central Maine Power,N/A,Small,CEP customers,2849,138,2/1/09
2/1/09,Central Maine Power,N/A,Small,Standard offer customers,581666,12166,2/1/09
2/1/09,Emera Maine,Maine Public District,Large,CEP customers,10,303.3548387,2/1/09
2/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,8,35.41935484,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,442,529,2/1/09
2/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1196,733,2/1/09
2/1/09,Emera Maine,Maine Public District,Medium,CEP customers,32,61.74193548,2/1/09
2/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,170,189.9677419,2/1/09
1/1/09,Emera Maine,Maine Public District,Medium,CEP customers,32,71,1/1/09
1/1/09,Emera Maine,Maine Public District,Medium,Standard offer customers,170,222,1/1/09
1/1/09,Emera Maine,Maine Public District,Large,CEP customers,10,243,1/1/09
1/1/09,Emera Maine,Maine Public District,Large,Standard offer customers,8,107,1/1/09
1/1/09,Emera Maine,Maine Public District,Small,CEP customers,122,3,1/1/09
1/1/09,Emera Maine,Maine Public District,Small,Standard offer customers,36992,993,1/1/09
1/1/09,Central Maine Power,N/A,Large,CEP customers,292,5574.305,1/1/09
1/1/09,Central Maine Power,N/A,Large,Standard offer customers,81,401.079,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Large,CEP customers,31,1047,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,67,1/1/09
1/1/09,Central Maine Power,N/A,Medium,CEP customers,2939,2515.411,1/1/09
1/1/09,Central Maine Power,N/A,Medium,Standard offer customers,8165,3103.438,1/1/09
1/1/09,Central Maine Power,N/A,Small,CEP customers,2839,155.968,1/1/09
1/1/09,Central Maine Power,N/A,Small,Standard offer customers,581461,13945.255,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Small,CEP customers,600,19,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119177,2594,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Medium,CEP customers,442,594,1/1/09
1/1/09,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1179,707,1/1/09
12/1/08,Central Maine Power,N/A,Small,CEP customers,2835,146.847,12/1/08
12/1/08,Central Maine Power,N/A,Small,Standard offer customers,581132,13166.668,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,30,782,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,91,12/1/08
12/1/08,Central Maine Power,N/A,Large,CEP customers,292,4699.218,12/1/08
12/1/08,Central Maine Power,N/A,Large,Standard offer customers,92,382.987,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,583,17.14285714,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118605,2487.857143,12/1/08
12/1/08,Central Maine Power,N/A,Medium,CEP customers,2789,2264.683,12/1/08
12/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8345,2983.758,12/1/08
12/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,260,12/1/08
12/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,102,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,413,555,12/1/08
12/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1201,722,12/1/08
12/1/08,Emera Maine,Maine Public District,Small,CEP customers,122,4,12/1/08
12/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37013,804,12/1/08
12/1/08,Emera Maine,Maine Public District,Medium,CEP customers,32,69,12/1/08
12/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,172,216,12/1/08
11/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,553,13,11/1/08
11/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119457,2261,11/1/08
11/1/08,Central Maine Power,N/A,Medium,CEP customers,2732,2256.690843,11/1/08
11/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8500,3164.84455,11/1/08
11/1/08,Central Maine Power,N/A,Large,CEP customers,306,6300.174379,11/1/08
11/1/08,Central Maine Power,N/A,Large,Standard offer customers,90,423.7150809,11/1/08
11/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,64.46666667,11/1/08
11/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,172,199.9333333,11/1/08
11/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,392,546,11/1/08
11/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1238,771,11/1/08
11/1/08,Emera Maine,Maine Public District,Small,CEP customers,121,3.633333333,11/1/08
11/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37049,756.5333333,11/1/08
11/1/08,Central Maine Power,N/A,Small,CEP customers,2668,138.271,11/1/08
11/1/08,Central Maine Power,N/A,Small,Standard offer customers,580990,12160.285,11/1/08
11/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,29,856,11/1/08
11/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,69,11/1/08
11/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,265.7666667,11/1/08
11/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,67.93333333,11/1/08
10/1/08,Central Maine Power,N/A,Large,CEP customers,305,9277.447,10/1/08
10/1/08,Central Maine Power,N/A,Large,Standard offer customers,94,511.545,10/1/08
10/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,290.4333333,10/1/08
10/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,130.7,10/1/08
10/1/08,Central Maine Power,N/A,Small,CEP customers,2564,100.286,10/1/08
10/1/08,Central Maine Power,N/A,Small,Standard offer customers,580298,10292.628,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,400,527,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1285,774,10/1/08
10/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,70.03225807,10/1/08
10/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,175,242.5677419,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,554,12.14285714,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120953,2060.142857,10/1/08
10/1/08,Emera Maine,Maine Public District,Small,CEP customers,122,2.666666667,10/1/08
10/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37031,682.2333333,10/1/08
10/1/08,Central Maine Power,N/A,Medium,CEP customers,2664,2165.269,10/1/08
10/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8737,3568.177,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,29,924,10/1/08
10/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,74.57142857,10/1/08
9/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,292,9/1/08
9/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,117,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,393,544,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1294,831,9/1/08
9/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,70,9/1/08
9/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,174,220,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,28,929,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,28,294,9/1/08
9/1/08,Emera Maine,Maine Public District,Small,CEP customers,123,3,9/1/08
9/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37089,682,9/1/08
9/1/08,Central Maine Power,N/A,Medium,CEP customers,2641,2151,9/1/08
9/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8717,3736,9/1/08
9/1/08,Central Maine Power,N/A,Large,CEP customers,305,7424,9/1/08
9/1/08,Central Maine Power,N/A,Large,Standard offer customers,96,571,9/1/08
9/1/08,Central Maine Power,N/A,Small,CEP customers,2586,98,9/1/08
9/1/08,Central Maine Power,N/A,Small,Standard offer customers,580301,11342,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,549,12,9/1/08
9/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120924,2168,9/1/08
8/1/08,Central Maine Power,N/A,Small,CEP customers,2333,109,8/1/08
8/1/08,Central Maine Power,N/A,Small,Standard offer customers,580081,12521,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,28,918,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,135,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,391,585,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,906,885,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,551,13,8/1/08
8/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120439,2334,8/1/08
8/1/08,Emera Maine,Maine Public District,Large,CEP customers,8,291,8/1/08
8/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,10,116,8/1/08
8/1/08,Emera Maine,Maine Public District,Small,CEP customers,123,2,8/1/08
8/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37022,729,8/1/08
8/1/08,Central Maine Power,N/A,Medium,CEP customers,2659,2433,8/1/08
8/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8687,4125,8/1/08
8/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,77,8/1/08
8/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,174,230,8/1/08
8/1/08,Central Maine Power,N/A,Large,CEP customers,305,7750,8/1/08
8/1/08,Central Maine Power,N/A,Large,Standard offer customers,94,579,8/1/08
7/1/08,Central Maine Power,N/A,Small,CEP customers,2325,103,7/1/08
7/1/08,Central Maine Power,N/A,Small,Standard offer customers,580187,11129,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,390,567,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1294,841,7/1/08
7/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,321,7/1/08
7/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,130,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,487,11,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120919,2167,7/1/08
7/1/08,Central Maine Power,N/A,Large,CEP customers,305,7325.732,7/1/08
7/1/08,Central Maine Power,N/A,Large,Standard offer customers,94,552.472,7/1/08
7/1/08,Emera Maine,Maine Public District,Small,CEP customers,122,2,7/1/08
7/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37052,657,7/1/08
7/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,73,7/1/08
7/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,170,204,7/1/08
7/1/08,Central Maine Power,N/A,Medium,CEP customers,2656,2436.032,7/1/08
7/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8679,3770.342,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,28,947,7/1/08
7/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,137,7/1/08
6/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,477,10,6/1/08
6/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120437,1942,6/1/08
6/1/08,Central Maine Power,N/A,Small,CEP customers,2186,88,6/1/08
6/1/08,Central Maine Power,N/A,Small,Standard offer customers,580468,9935,6/1/08
6/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,394,507,6/1/08
6/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1285,722,6/1/08
6/1/08,Central Maine Power,N/A,Large,CEP customers,308,6662,6/1/08
6/1/08,Central Maine Power,N/A,Large,Standard offer customers,91,493,6/1/08
6/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,267.516129,6/1/08
6/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,116.8387097,6/1/08
6/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,62.83870968,6/1/08
6/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,170,190.9032258,6/1/08
6/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,30,837,6/1/08
6/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,82,6/1/08
6/1/08,Emera Maine,Maine Public District,Small,CEP customers,122,2.903225806,6/1/08
6/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37058,660.4193548,6/1/08
6/1/08,Central Maine Power,N/A,Medium,CEP customers,2683,2117,6/1/08
6/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8645,3195,6/1/08
5/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,397,477,5/1/08
5/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1265,685,5/1/08
5/1/08,Emera Maine,Maine Public District,Small,CEP customers,123,3.6,5/1/08
5/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37097,766.8333333,5/1/08
5/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,477,10,5/1/08
5/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119377,2066,5/1/08
5/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,64.5,5/1/08
5/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,169,208.6333333,5/1/08
5/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,30,875,5/1/08
5/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,82,5/1/08
5/1/08,Central Maine Power,N/A,Medium,CEP customers,2705,2112,5/1/08
5/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8612,2957,5/1/08
5/1/08,Central Maine Power,N/A,Large,CEP customers,311,6837,5/1/08
5/1/08,Central Maine Power,N/A,Large,Standard offer customers,89,526,5/1/08
5/1/08,Central Maine Power,N/A,Small,CEP customers,2009,92,5/1/08
5/1/08,Central Maine Power,N/A,Small,Standard offer customers,581371,10139,5/1/08
5/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,275.9,5/1/08
5/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,122.4,5/1/08
4/1/08,Central Maine Power,N/A,Medium,CEP customers,2745,2231,4/1/08
4/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8589,3120,4/1/08
4/1/08,Emera Maine,Maine Public District,Small,CEP customers,124,3.4,4/1/08
4/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37128,747.6,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,30,872,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,70,4/1/08
4/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,277,4/1/08
4/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,122,4/1/08
4/1/08,Central Maine Power,N/A,Small,CEP customers,2455,109,4/1/08
4/1/08,Central Maine Power,N/A,Small,Standard offer customers,580792,11774,4/1/08
4/1/08,Central Maine Power,N/A,Large,CEP customers,311,7114,4/1/08
4/1/08,Central Maine Power,N/A,Large,Standard offer customers,89,494,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,401,531,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1223,750,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,518,13,4/1/08
4/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118843,2271,4/1/08
4/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,67,4/1/08
4/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,170,217,4/1/08
3/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,289,3/1/08
3/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,131,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,28,909,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,53,3/1/08
3/1/08,Emera Maine,Maine Public District,Small,CEP customers,124,5,3/1/08
3/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37149,912,3/1/08
3/1/08,Central Maine Power,N/A,Small,CEP customers,2995,136,3/1/08
3/1/08,Central Maine Power,N/A,Small,Standard offer customers,580138,12368,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,410,567,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1209,842,3/1/08
3/1/08,Central Maine Power,N/A,Large,CEP customers,310,7142,3/1/08
3/1/08,Central Maine Power,N/A,Large,Standard offer customers,89,505,3/1/08
3/1/08,Central Maine Power,N/A,Medium,CEP customers,2737,2430,3/1/08
3/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8596,3362,3/1/08
3/1/08,Emera Maine,Maine Public District,Medium,CEP customers,33,70,3/1/08
3/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,171,186,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,620,15,3/1/08
3/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118693,2338,3/1/08
2/1/08,Emera Maine,Maine Public District,Small,CEP customers,123,3.064516129,2/1/08
2/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37158,910.1612903,2/1/08
2/1/08,Central Maine Power,N/A,Small,CEP customers,2983,136,2/1/08
2/1/08,Central Maine Power,N/A,Small,Standard offer customers,579773,13314,2/1/08
2/1/08,Central Maine Power,N/A,Large,CEP customers,318,7211,2/1/08
2/1/08,Central Maine Power,N/A,Large,Standard offer customers,84,444,2/1/08
2/1/08,Central Maine Power,N/A,Medium,CEP customers,2752,2250,2/1/08
2/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8548,3084,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,28,915,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,103,2/1/08
2/1/08,Emera Maine,Maine Public District,Medium,CEP customers,34,70.06451613,2/1/08
2/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,171,224.7096774,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,615,17,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118744,2472,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,408,552,2/1/08
2/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1193,879,2/1/08
2/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,309.2580645,2/1/08
2/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,124.9032258,2/1/08
1/1/08,Emera Maine,Maine Public District,Large,CEP customers,10,297,1/1/08
1/1/08,Emera Maine,Maine Public District,Large,Standard offer customers,8,116,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Small,CEP customers,609,18,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118750,2471,1/1/08
1/1/08,Emera Maine,Maine Public District,Medium,CEP customers,34,69,1/1/08
1/1/08,Emera Maine,Maine Public District,Medium,Standard offer customers,169,215,1/1/08
1/1/08,Central Maine Power,N/A,Small,CEP customers,2959,130,1/1/08
1/1/08,Central Maine Power,N/A,Small,Standard offer customers,579449,12781,1/1/08
1/1/08,Emera Maine,Maine Public District,Small,CEP customers,125,3,1/1/08
1/1/08,Emera Maine,Maine Public District,Small,Standard offer customers,37177,857,1/1/08
1/1/08,Central Maine Power,N/A,Medium,CEP customers,2740,2327,1/1/08
1/1/08,Central Maine Power,N/A,Medium,Standard offer customers,8575,3192,1/1/08
1/1/08,Central Maine Power,N/A,Large,CEP customers,318,6128,1/1/08
1/1/08,Central Maine Power,N/A,Large,Standard offer customers,85,418,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Large,CEP customers,29,860,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,44,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Medium,CEP customers,404,531,1/1/08
1/1/08,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1170,721,1/1/08
12/1/07,Central Maine Power,N/A,Large,CEP customers,330,7812,12/1/07
12/1/07,Central Maine Power,N/A,Large,Standard offer customers,80,431,12/1/07
12/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,65.46666667,12/1/07
12/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,172,216.5,12/1/07
12/1/07,Central Maine Power,N/A,Medium,CEP customers,2800,2424,12/1/07
