,county_comm,congress_dist,county,municipality,state_rep,state_sen,ward_precinct,year,party,voters
22517,1.0,2,ARO,MARS HILL,6,34,1-1,2010,republican,502
22518,2.0,2,ARO,MASARDIS,7,34,1-1,2010,republican,42
22519,1.0,2,ARO,MERRILL,9,34,1-1,2010,republican,48
22520,1.0,2,ARO,MONTICELLO,7,34,1-1,2010,republican,215
22521,1.0,2,ARO,MORO PLT,9,34,1-1,2010,republican,14
22522,3.0,2,ARO,NASHVILLE PLT,1,35,1-1,2010,republican,7
22523,3.0,2,ARO,NEW CANADA,2,35,1-1,2010,republican,36
22524,1.0,2,ARO,NEW LIMERICK,9,34,1-1,2010,republican,193
22525,3.0,2,ARO,NEW SWEDEN,3,35,1-1,2010,republican,143
22526,1.0,2,ARO,OAKFIELD,9,34,1-1,2010,republican,146
22527,1.0,2,ARO,ORIENT,8,34,1-1,2010,republican,40
22528,1.0,2,ARO,OXBOW TWP,7,34,1-1,2010,republican,41
22529,3.0,2,ARO,PERHAM,2,35,1-1,2010,republican,125
22530,3.0,2,ARO,PORTAGE LAKE,2,35,1-1,2010,republican,103
22531,2.0,2,ARO,PRESQUE ISLE,5,34,1-10,2010,republican,189
22532,2.0,2,ARO,PRESQUE ISLE,5,34,1-11,2010,republican,95
22533,2.0,2,ARO,PRESQUE ISLE,5,34,1-12,2010,republican,157
22534,2.0,2,ARO,PRESQUE ISLE,5,34,1-13,2010,republican,140
22535,2.0,2,ARO,PRESQUE ISLE,5,34,1-14,2010,republican,71
22536,2.0,2,ARO,PRESQUE ISLE,5,34,1-15,2010,republican,69
22537,2.0,2,ARO,PRESQUE ISLE,5,34,1-16,2010,republican,110
22538,2.0,2,ARO,PRESQUE ISLE,5,34,1-3,2010,republican,21
22539,2.0,2,ARO,PRESQUE ISLE,5,34,1-4,2010,republican,27
22540,2.0,2,ARO,PRESQUE ISLE,5,34,1-5,2010,republican,251
22541,2.0,2,ARO,PRESQUE ISLE,5,34,1-6,2010,republican,163
22542,2.0,2,ARO,PRESQUE ISLE,5,34,1-7,2010,republican,146
22543,2.0,2,ARO,PRESQUE ISLE,5,34,1-8,2010,republican,374
22544,2.0,2,ARO,PRESQUE ISLE,5,34,1-9,2010,republican,144
22545,2.0,2,ARO,PRESQUE ISLE,7,34,2-17,2010,republican,88
22546,2.0,2,ARO,PRESQUE ISLE,7,34,2-4,2010,republican,82
22547,2.0,2,ARO,PRESQUE ISLE,7,34,2-5,2010,republican,54
22548,1.0,2,ARO,REED PLT,9,34,1-1,2010,republican,49
22549,3.0,2,ARO,SAINT AGATHA,2,35,1-1,2010,republican,95
22550,3.0,2,ARO,SAINT FRANCIS,1,35,1-1,2010,republican,54
22551,3.0,2,ARO,SAINT JOHN PLT,1,35,1-1,2010,republican,20
22552,1.0,2,ARO,SHERMAN,9,34,1-1,2010,republican,244
22553,1.0,2,ARO,SILVER RIDGE TWP,9,34,1-1,2010,republican,31
22554,3.0,2,ARO,SINCLAIR TWP,2,35,1-1,2010,republican,35
22555,1.0,2,ARO,SMYRNA,9,34,1-1,2010,republican,50
22556,3.0,2,ARO,STOCKHOLM,2,35,1-1,2010,republican,65
22557,3.0,2,ARO,VAN BUREN,3,35,1-1,2010,republican,169
22558,3.0,2,ARO,WADE,7,35,1-1,2010,republican,76
22559,3.0,2,ARO,WALLAGRASS,1,35,1-1,2010,republican,37
22560,2.0,2,ARO,WASHBURN,7,35,1-1,2010,republican,412
22561,2.0,2,ARO,WESTFIELD,6,34,1-1,2010,republican,139
22562,3.0,2,ARO,WESTMANLAND,2,35,1-1,2010,republican,22
22563,1.0,2,ARO,WESTON,9,34,1-1,2010,republican,75
22564,3.0,2,ARO,WINTERVILLE PLT,1,35,1-1,2010,republican,36
22565,3.0,2,ARO,WOODLAND,3,35,1-1,2010,republican,371
22566,3.0,1,CUM,BALDWIN,99,13,1-1,2010,republican,443
22567,3.0,1,CUM,BRIDGTON,98,13,1-1,2010,republican,1268
22568,3.0,1,CUM,BRUNSWICK,65,10,1-1,2010,republican,632
22569,3.0,1,CUM,BRUNSWICK,63,10,2-1,2010,republican,510
22570,3.0,1,CUM,BRUNSWICK,65,10,2-1,2010,republican,7
22571,3.0,1,CUM,BRUNSWICK,63,10,3-1,2010,republican,511
22572,3.0,1,CUM,BRUNSWICK,66,10,3-1,2010,republican,192
22573,3.0,1,CUM,BRUNSWICK,66,10,4-1,2010,republican,600
22574,3.0,1,CUM,BRUNSWICK,63,10,5-1,2010,republican,154
22575,3.0,1,CUM,BRUNSWICK,65,10,5-1,2010,republican,152
22576,3.0,1,CUM,BRUNSWICK,66,10,5-1,2010,republican,194
22577,3.0,1,CUM,BRUNSWICK,63,10,6-1,2010,republican,32
22578,3.0,1,CUM,BRUNSWICK,66,10,6-1,2010,republican,277
22579,3.0,1,CUM,BRUNSWICK,63,10,7-1,2010,republican,212
22580,3.0,1,CUM,BRUNSWICK,66,10,7-1,2010,republican,192
22581,2.0,1,CUM,CAPE ELIZABETH,121,7,1-1,2010,republican,1974
22582,2.0,1,CUM,CAPE ELIZABETH,123,7,1-1,2010,republican,267
22583,3.0,1,CUM,CASCO,101,12,1-1,2010,republican,875
22584,1.0,1,CUM,CHEBEAGUE ISLAND,108,11,1-1,2010,republican,100
22585,1.0,1,CUM,CUMBERLAND,108,11,1-1,2010,republican,2216
22586,1.0,1,CUM,CUMBERLAND,108,11,2-1,2010,republican,0
22587,1.0,1,CUM,FALMOUTH,112,11,1-1,2010,republican,2604
22588,1.0,1,CUM,FALMOUTH,113,11,1-1,2010,republican,608
22589,3.0,1,CUM,FREEPORT,106,10,1-1,2010,republican,390
22590,3.0,1,CUM,FREEPORT,106,10,2-1,2010,republican,378
22591,3.0,1,CUM,FREEPORT,106,10,3-1,2010,republican,439
22592,3.0,1,CUM,FREEPORT,106,10,4-1,2010,republican,394
22593,2.0,1,CUM,FRYE ISLAND,103,12,1-1,2010,republican,30
22594,2.0,1,CUM,GORHAM,129,6,1-1,2010,republican,2246
22595,2.0,1,CUM,GORHAM,130,6,2-1,2010,republican,1224
22596,3.0,1,CUM,GRAY,109,11,1-1,2010,republican,1367
22597,3.0,1,CUM,GRAY,110,11,1-1,2010,republican,448
22598,3.0,1,CUM,HARPSWELL,64,10,1-1,2010,republican,471
22599,3.0,1,CUM,HARPSWELL,64,10,2-1,2010,republican,451
22600,3.0,1,CUM,HARPSWELL,64,10,3-1,2010,republican,293
22601,3.0,1,CUM,HARRISON,98,13,1-1,2010,republican,654
22602,1.0,1,CUM,LONG ISLAND,108,11,1-1,2010,republican,72
22603,3.0,1,CUM,NAPLES,101,13,1-1,2010,republican,907
22604,3.0,1,CUM,NEW GLOUCESTER,105,15,1-1,2010,republican,1180
22605,3.0,1,CUM,NORTH YARMOUTH,108,11,1-1,2010,republican,336
22606,3.0,1,CUM,NORTH YARMOUTH,109,11,1-1,2010,republican,670
22607,1.0,1,CUM,PORTLAND,120,8,1-1,2010,republican,375
22608,1.0,1,CUM,PORTLAND,114,8,1-2,2010,republican,0
22609,1.0,1,CUM,PORTLAND,115,8,1-2,2010,republican,43
22610,1.0,1,CUM,PORTLAND,119,8,1-2,2010,republican,346
22611,1.0,1,CUM,PORTLAND,120,8,1-2,2010,republican,96
22612,1.0,1,CUM,PORTLAND,114,8,1-3,2010,republican,107
22613,1.0,1,CUM,PORTLAND,114,8,1-4,2010,republican,0
22614,1.0,1,CUM,PORTLAND,114,8,1-45,2010,republican,54
22615,1.0,1,CUM,PORTLAND,114,8,1-5,2010,republican,0
22616,1.0,1,CUM,PORTLAND,118,8,2-1,2010,republican,358
22617,1.0,1,CUM,PORTLAND,120,8,2-1,2010,republican,126
22618,1.0,1,CUM,PORTLAND,115,8,2-2,2010,republican,103
22619,1.0,1,CUM,PORTLAND,118,8,2-2,2010,republican,81
22620,1.0,1,CUM,PORTLAND,119,8,2-2,2010,republican,232
22621,1.0,1,CUM,PORTLAND,116,8,3-1,2010,republican,216
22622,1.0,1,CUM,PORTLAND,118,8,3-1,2010,republican,163
22623,1.0,1,CUM,PORTLAND,115,9,3-1,2010,republican,304
22624,1.0,1,CUM,PORTLAND,116,9,3-1,2010,republican,94
22625,1.0,1,CUM,PORTLAND,117,8,3-2,2010,republican,824
22626,1.0,1,CUM,PORTLAND,118,8,3-2,2010,republican,0
22627,1.0,1,CUM,PORTLAND,115,9,3-2,2010,republican,0
22628,1.0,1,CUM,PORTLAND,117,9,3-2,2010,republican,11
22629,1.0,1,CUM,PORTLAND,117,8,3-3,2010,republican,0
22630,1.0,1,CUM,PORTLAND,117,9,3-3,2010,republican,0
22631,1.0,1,CUM,PORTLAND,114,9,4-1,2010,republican,436
22632,1.0,1,CUM,PORTLAND,115,9,4-1,2010,republican,524
22633,1.0,1,CUM,PORTLAND,116,9,4-1,2010,republican,84
22634,1.0,1,CUM,PORTLAND,113,9,4-2,2010,republican,85
22635,1.0,1,CUM,PORTLAND,114,9,4-2,2010,republican,741
22636,1.0,1,CUM,PORTLAND,114,9,4-3,2010,republican,0
22637,1.0,1,CUM,PORTLAND,117,8,5-1,2010,republican,144
22638,1.0,1,CUM,PORTLAND,116,9,5-1,2010,republican,331
22639,1.0,1,CUM,PORTLAND,117,9,5-1,2010,republican,160
22640,1.0,1,CUM,PORTLAND,113,9,5-2,2010,republican,1187
22641,1.0,1,CUM,PORTLAND,116,9,5-2,2010,republican,277
22642,1.0,1,CUM,PORTLAND,113,9,5-3,2010,republican,0
22643,3.0,1,CUM,POWNAL,106,10,1-1,2010,republican,125
22644,3.0,1,CUM,POWNAL,109,10,1-1,2010,republican,240
22645,3.0,1,CUM,RAYMOND,103,12,1-1,2010,republican,1217
22646,2.0,1,CUM,SCARBOROUGH,128,6,1-1,2010,republican,2501
22647,2.0,1,CUM,SCARBOROUGH,127,6,1-2,2010,republican,1234
22648,2.0,1,CUM,SCARBOROUGH,127,7,1-3,2010,republican,1092
22649,2.0,1,CUM,SCARBOROUGH,127,6,2-2,2010,republican,0
22650,3.0,1,CUM,SEBAGO,99,13,1-1,2010,republican,457
22651,2.0,1,CUM,SOUTH PORTLAND,122,7,1-1,2010,republican,759
22652,2.0,1,CUM,SOUTH PORTLAND,122,7,2-1,2010,republican,606
22653,2.0,1,CUM,SOUTH PORTLAND,123,7,2-1,2010,republican,124
22654,2.0,1,CUM,SOUTH PORTLAND,122,7,3-1,2010,republican,89
22655,2.0,1,CUM,SOUTH PORTLAND,123,7,3-1,2010,republican,570
22656,2.0,1,CUM,SOUTH PORTLAND,124,7,3-1,2010,republican,147
22657,2.0,1,CUM,SOUTH PORTLAND,123,7,4-1,2010,republican,642
22658,2.0,1,CUM,SOUTH PORTLAND,124,7,4-1,2010,republican,256
22659,2.0,1,CUM,SOUTH PORTLAND,123,7,5-1,2010,republican,80
22660,2.0,1,CUM,SOUTH PORTLAND,124,7,5-1,2010,republican,780
22661,2.0,1,CUM,STANDISH,102,12,1-1,2010,republican,1963
22662,2.0,1,CUM,STANDISH,103,12,1-1,2010,republican,281
22663,2.0,1,CUM,WESTBROOK,126,6,1-1,2010,republican,274
22664,2.0,1,CUM,WESTBROOK,125,9,1-1,2010,republican,307
22665,2.0,1,CUM,WESTBROOK,126,6,2-1,2010,republican,544
22666,2.0,1,CUM,WESTBROOK,125,6,3-1,2010,republican,33
22667,2.0,1,CUM,WESTBROOK,126,6,3-1,2010,republican,420
22668,2.0,1,CUM,WESTBROOK,125,6,4-1,2010,republican,22
22669,2.0,1,CUM,WESTBROOK,126,6,4-1,2010,republican,54
22670,2.0,1,CUM,WESTBROOK,125,9,4-1,2010,republican,324
22671,2.0,1,CUM,WESTBROOK,125,9,5-1,2010,republican,795
22672,3.0,1,CUM,WINDHAM,111,12,1-1,2010,republican,1931
22673,3.0,1,CUM,WINDHAM,110,12,2-1,2010,republican,1472
22674,1.0,1,CUM,YARMOUTH,107,11,1-1,2010,republican,2265
22675,3.0,2,FRA,AVON,90,18,1-1,2010,republican,109
22676,3.0,2,FRA,CARRABASSETT VALLEY,88,18,1-1,2010,republican,204
22677,1.0,2,FRA,CARTHAGE,93,18,1-1,2010,republican,77
22678,2.0,2,FRA,CHESTERVILLE,87,18,1-1,2010,republican,269
22679,3.0,2,FRA,COPLIN PLT,88,18,1-1,2010,republican,37
22680,3.0,2,FRA,DALLAS PLT,91,18,1-1,2010,republican,89
22681,3.0,2,FRA,EUSTIS,91,18,1-1,2010,republican,205
22682,2.0,2,FRA,FARMINGTON,89,18,1-1,2010,republican,2029
22683,3.0,2,FRA,INDUSTRY,89,18,1-1,2010,republican,254
22684,1.0,2,FRA,JAY,87,14,1-1,2010,republican,705
22685,3.0,2,FRA,KINGFIELD,91,18,1-1,2010,republican,449
22686,2.0,2,FRA,NEW SHARON,87,18,1-1,2010,republican,442
22687,3.0,2,FRA,NEW VINEYARD,90,18,1-1,2010,republican,229
22688,3.0,2,FRA,PHILLIPS,90,18,1-1,2010,republican,270
22689,3.0,2,FRA,RANGELEY,91,18,1-1,2010,republican,381
22690,3.0,2,FRA,RANGELEY PLT,92,18,1-1,2010,republican,52
22691,3.0,2,FRA,SANDY RIVER PLT,92,18,1-1,2010,republican,31
22692,3.0,2,FRA,STRONG,90,18,1-1,2010,republican,458
22693,3.0,2,FRA,TEMPLE,90,18,1-1,2010,republican,125
22694,3.0,2,FRA,WELD,92,18,1-1,2010,republican,123
22695,3.0,2,FRA,WELD,92,18,2-1,2010,republican,0
22696,1.0,2,FRA,WILTON,90,18,1-1,2010,republican,1010
22697,1.0,2,HAN,AMHERST,30,31,1-1,2010,republican,73
22698,1.0,2,HAN,AURORA,30,31,1-1,2010,republican,40
22699,3.0,2,HAN,BAR HARBOR,35,28,1-1,2010,republican,894
22700,1.0,2,HAN,BLUE HILL,37,28,1-1,2010,republican,631
22701,2.0,2,HAN,BROOKLIN,36,28,1-1,2010,republican,189
22702,2.0,2,HAN,BROOKSVILLE,37,28,1-1,2010,republican,224
22703,2.0,2,HAN,BUCKSPORT,40,31,1-1,2010,republican,1195
22704,2.0,2,HAN,CASTINE,37,31,1-1,2010,republican,355
22705,3.0,2,HAN,CRANBERRY ISLES,35,28,1-1,2010,republican,23
22706,3.0,2,HAN,CRANBERRY ISLES,35,28,2-1,2010,republican,19
22707,,2,HAN,CRANBERRY ISLES,35,28,,2010,republican,0
22708,2.0,2,HAN,DEDHAM,20,31,1-1,2010,republican,477
22709,2.0,2,HAN,DEER ISLE,36,28,1-1,2010,republican,434
22710,1.0,2,HAN,EASTBROOK,30,29,1-1,2010,republican,112
22711,1.0,2,HAN,ELLSWORTH,38,28,1-1,2010,republican,849
22712,1.0,2,HAN,ELLSWORTH,38,28,2-1,2010,republican,314
22713,1.0,2,HAN,ELLSWORTH,38,28,3-1,2010,republican,321
22714,1.0,2,HAN,ELLSWORTH,38,28,4-1,2010,republican,660
22715,3.0,2,HAN,FRANKLIN,30,29,1-1,2010,republican,383
22716,3.0,2,HAN,FRENCHBORO,36,28,1-1,2010,republican,14
22717,1.0,2,HAN,GOULDSBORO,34,28,1-1,2010,republican,536
22718,1.0,2,HAN,GREAT POND,30,29,1-1,2010,republican,16
22719,3.0,2,HAN,HANCOCK,34,28,1-1,2010,republican,647
22720,3.0,2,HAN,LAMOINE,34,28,1-1,2010,republican,526
22721,1.0,2,HAN,MARIAVILLE,30,31,1-1,2010,republican,122
22722,3.0,2,HAN,MOUNT DESERT,35,28,1-1,2010,republican,350
22723,3.0,2,HAN,MOUNT DESERT,36,28,1-1,2010,republican,207
22724,2.0,2,HAN,ORLAND,41,31,1-1,2010,republican,454
22725,1.0,2,HAN,OSBORN,30,29,1-1,2010,republican,28
22726,1.0,2,HAN,OTIS,38,31,1-1,2010,republican,212
22727,2.0,2,HAN,PENOBSCOT,37,31,1-1,2010,republican,319
22728,2.0,2,HAN,SEDGWICK,37,28,1-1,2010,republican,235
22729,1.0,2,HAN,SORRENTO,34,28,1-1,2010,republican,94
22730,3.0,2,HAN,SOUTHWEST HARBOR,35,28,1-1,2010,republican,400
22731,2.0,2,HAN,STONINGTON,36,28,1-1,2010,republican,185
22732,1.0,2,HAN,SULLIVAN,34,28,1-1,2010,republican,279
22733,1.0,2,HAN,SURRY,37,28,1-1,2010,republican,434
22734,3.0,2,HAN,SWANS ISLAND,36,28,1-1,2010,republican,130
22735,3.0,2,HAN,TREMONT,36,28,1-1,2010,republican,326
22736,3.0,2,HAN,TRENTON,38,28,1-1,2010,republican,374
22737,2.0,2,HAN,VERONA ISLAND,41,31,1-1,2010,republican,159
22738,1.0,2,HAN,WALTHAM,34,29,1-1,2010,republican,136
22739,1.0,2,HAN,WINTER HARBOR,34,28,1-1,2010,republican,174
22740,3.0,1,KEN,ALBION,55,25,1-1,2010,republican,516
22741,1.0,1,KEN,AUGUSTA,56,24,1-1,2010,republican,250
22742,1.0,1,KEN,AUGUSTA,57,24,1-1,2010,republican,687
22743,1.0,1,KEN,AUGUSTA,56,24,2-1,2010,republican,944
22744,1.0,1,KEN,AUGUSTA,57,24,2-1,2010,republican,21
22745,1.0,1,KEN,AUGUSTA,57,24,3-1,2010,republican,901
22746,1.0,1,KEN,AUGUSTA,56,24,4-1,2010,republican,630
22747,1.0,1,KEN,AUGUSTA,58,24,4-1,2010,republican,458
22748,2.0,1,KEN,BELGRADE,83,18,1-1,2010,republican,821
22749,3.0,2,KEN,BENTON,54,25,1-1,2010,republican,90
22750,3.0,2,KEN,BENTON,55,25,1-1,2010,republican,520
22751,1.0,1,KEN,CHELSEA,52,21,1-1,2010,republican,534
22752,1.0,1,KEN,CHINA,55,24,1-1,2010,republican,1036
22753,3.0,2,KEN,CLINTON,29,25,1-1,2010,republican,702
22754,2.0,1,KEN,FARMINGDALE,79,21,1-1,2010,republican,828
22755,2.0,2,KEN,FAYETTE,83,18,1-1,2010,republican,250
22756,2.0,1,KEN,GARDINER,59,21,1-1,2010,republican,283
22757,2.0,1,KEN,GARDINER,59,21,2-1,2010,republican,293
22758,2.0,1,KEN,GARDINER,59,21,3-1,2010,republican,289
22759,2.0,1,KEN,GARDINER,59,21,4-1,2010,republican,345
22760,2.0,1,KEN,HALLOWELL,79,21,1-1,2010,republican,71
22761,2.0,1,KEN,HALLOWELL,79,21,2-1,2010,republican,77
22762,2.0,1,KEN,HALLOWELL,79,21,3-1,2010,republican,83
22763,2.0,1,KEN,HALLOWELL,79,21,4-1,2010,republican,72
22764,2.0,1,KEN,HALLOWELL,79,21,5-1,2010,republican,273
22765,2.0,2,KEN,LITCHFIELD,80,21,1-1,2010,republican,794
22766,2.0,1,KEN,MANCHESTER,83,21,1-1,2010,republican,754
22767,2.0,1,KEN,MONMOUTH,80,21,1-1,2010,republican,964
22768,2.0,1,KEN,MOUNT VERNON,83,18,1-1,2010,republican,362
22769,3.0,2,KEN,OAKLAND,76,24,1-1,2010,republican,277
22770,3.0,2,KEN,OAKLAND,78,24,1-1,2010,republican,1018
22771,1.0,1,KEN,PITTSTON,53,21,1-1,2010,republican,694
22772,1.0,1,KEN,RANDOLPH,59,21,1-1,2010,republican,374
22773,2.0,1,KEN,READFIELD,82,18,1-1,2010,republican,662
22774,2.0,1,KEN,ROME,84,18,1-1,2010,republican,233
22775,1.0,1,KEN,SIDNEY,78,24,1-1,2010,republican,978
22776,1.0,1,KEN,VASSALBORO,58,24,1-1,2010,republican,896
22777,2.0,1,KEN,VIENNA,83,18,1-1,2010,republican,110
22778,3.0,2,KEN,WATERVILLE,76,25,1-1,2010,republican,314
22779,3.0,2,KEN,WATERVILLE,76,25,2-1,2010,republican,246
22780,3.0,2,KEN,WATERVILLE,76,25,3-1,2010,republican,220
22781,3.0,2,KEN,WATERVILLE,77,25,3-1,2010,republican,2
22782,3.0,2,KEN,WATERVILLE,77,25,4-1,2010,republican,455
22783,3.0,2,KEN,WATERVILLE,77,25,5-1,2010,republican,321
22784,3.0,2,KEN,WATERVILLE,76,25,6-1,2010,republican,59
22785,3.0,2,KEN,WATERVILLE,77,25,6-1,2010,republican,210
22786,3.0,2,KEN,WATERVILLE,77,25,7-1,2010,republican,225
22787,2.0,2,KEN,WAYNE,81,18,1-1,2010,republican,314
22788,2.0,1,KEN,WEST GARDINER,79,21,1-1,2010,republican,827
22789,1.0,1,KEN,WINDSOR,58,20,1-1,2010,republican,631
22790,3.0,2,KEN,WINSLOW,54,25,1-1,2010,republican,351
22791,3.0,2,KEN,WINSLOW,54,25,2-1,2010,republican,293
22792,3.0,2,KEN,WINSLOW,54,25,3-1,2010,republican,214
22793,3.0,2,KEN,WINSLOW,54,25,4-1,2010,republican,341
22794,3.0,2,KEN,WINSLOW,54,25,5-1,2010,republican,321
22795,2.0,1,KEN,WINTHROP,82,21,1-1,2010,republican,1497
22796,3.0,1,KNO,APPLETON,44,22,1-1,2010,republican,256
22797,3.0,1,KNO,CAMDEN,46,22,1-1,2010,republican,798
22798,3.0,1,KNO,CAMDEN,46,22,1-2,2010,republican,273
22799,2.0,1,KNO,CUSHING,49,22,1-1,2010,republican,350
22800,2.0,1,KNO,FRIENDSHIP,49,20,1-1,2010,republican,391
22801,3.0,1,KNO,HOPE,44,22,1-1,2010,republican,375
22802,3.0,1,KNO,ISLE AU HAUT,36,28,1-1,2010,republican,15
22803,3.0,1,KNO,MATINICUS ISLE PLT,48,22,1-1,2010,republican,30
22804,3.0,1,KNO,NORTH HAVEN,36,22,1-1,2010,republican,65
22805,1.0,1,KNO,OWLS HEAD,47,22,1-1,2010,republican,261
22806,1.0,1,KNO,OWLS HEAD,48,22,1-1,2010,republican,220
22807,1.0,1,KNO,ROCKLAND,47,22,1-1,2010,republican,1399
22808,1.0,1,KNO,ROCKPORT,46,22,1-1,2010,republican,857
22809,2.0,1,KNO,SAINT GEORGE,48,22,1-1,2010,republican,577
22810,1.0,1,KNO,SOUTH THOMASTON,48,22,1-1,2010,republican,363
22811,2.0,1,KNO,THOMASTON,48,22,1-1,2010,republican,601
22812,3.0,1,KNO,UNION,49,22,1-1,2010,republican,686
22813,3.0,1,KNO,VINALHAVEN,36,22,1-1,2010,republican,190
22814,2.0,1,KNO,WARREN,49,22,1-1,2010,republican,874
22815,3.0,1,KNO,WASHINGTON,52,20,1-1,2010,republican,350
22816,3.0,1,LIN,ALNA,53,20,1-1,2010,republican,184
22817,1.0,1,LIN,BOOTHBAY,61,20,1-1,2010,republican,947
22818,1.0,1,LIN,BOOTHBAY HARBOR,61,20,1-1,2010,republican,625
22819,2.0,1,LIN,BREMEN,50,20,1-1,2010,republican,196
22820,2.0,1,LIN,BRISTOL,51,20,1-1,2010,republican,817
22821,3.0,1,LIN,DAMARISCOTTA,51,20,1-1,2010,republican,559
22822,3.0,1,LIN,DRESDEN,53,19,1-1,2010,republican,384
22823,1.0,1,LIN,EDGECOMB,51,20,1-1,2010,republican,349
22824,3.0,1,LIN,JEFFERSON,50,20,1-1,2010,republican,301
22825,3.0,1,LIN,JEFFERSON,52,20,1-1,2010,republican,386
22826,2.0,1,LIN,MONHEGAN ISLAND PLT,51,20,1-1,2010,republican,9
22827,3.0,1,LIN,NEWCASTLE,51,20,1-1,2010,republican,405
22828,2.0,1,LIN,NOBLEBORO,50,20,1-1,2010,republican,520
22829,3.0,1,LIN,SOMERVILLE,52,20,1-1,2010,republican,117
22830,2.0,1,LIN,SOUTH BRISTOL,51,20,1-1,2010,republican,242
22831,1.0,1,LIN,SOUTHPORT,61,20,1-1,2010,republican,281
22832,2.0,1,LIN,WALDOBORO,50,20,1-1,2010,republican,1318
22833,1.0,1,LIN,WESTPORT ISLAND,61,20,1-1,2010,republican,244
22834,3.0,1,LIN,WHITEFIELD,52,20,1-1,2010,republican,500
22835,1.0,1,LIN,WISCASSET,53,20,1-1,2010,republican,975
22836,1.0,2,OXF,ALBANY TWP,91,14,1-1,2010,republican,5
22837,3.0,2,OXF,ALBANY TWP,91,14,1-1,2010,republican,102
22838,2.0,2,OXF,ANDOVER,92,14,1-1,2010,republican,182
22839,1.0,2,OXF,BETHEL,91,14,1-1,2010,republican,647
22840,1.0,2,OXF,BROWNFIELD,97,13,1-1,2010,republican,266
22841,3.0,2,OXF,BUCKFIELD,94,14,1-1,2010,republican,384
22842,2.0,2,OXF,BYRON,92,14,1-1,2010,republican,26
22843,2.0,2,OXF,CANTON,93,14,1-1,2010,republican,244
22844,1.0,2,OXF,DENMARK,99,13,1-1,2010,republican,300
22845,2.0,2,OXF,DIXFIELD,93,14,1-1,2010,republican,360
22846,1.0,2,OXF,FRYEBURG,97,13,1-1,2010,republican,834
22847,2.0,2,OXF,GILEAD,91,14,1-1,2010,republican,34
22848,3.0,2,OXF,GREENWOOD,95,14,1-1,2010,republican,175
22849,1.0,2,OXF,HANOVER,91,14,1-1,2010,republican,96
22850,2.0,2,OXF,HARTFORD,94,14,1-1,2010,republican,238
22851,3.0,2,OXF,HEBRON,96,14,1-1,2010,republican,281
22852,1.0,2,OXF,HIRAM,97,13,1-1,2010,republican,291
22853,2.0,2,OXF,LINCOLN PLT,91,14,1-1,2010,republican,22
22854,1.0,2,OXF,LOVELL,98,14,1-1,2010,republican,287
22855,2.0,2,OXF,MAGALLOWAY PLT,91,14,1-1,2010,republican,18
22856,2.0,2,OXF,MEXICO,93,14,1-1,2010,republican,286
22857,2.0,2,OXF,NEWRY,91,14,1-1,2010,republican,101
22858,1.0,2,OXF,NORWAY,95,13,1-1,2010,republican,1107
22859,3.0,2,OXF,OTISFIELD,100,13,1-1,2010,republican,435
22860,3.0,2,OXF,OXFORD,100,13,1-1,2010,republican,964
22861,3.0,2,OXF,PARIS,94,13,1-1,2010,republican,1118
22862,2.0,2,OXF,PERU,93,14,1-1,2010,republican,261
22863,1.0,2,OXF,PORTER,97,13,1-1,2010,republican,317
22864,2.0,2,OXF,ROXBURY,92,14,1-1,2010,republican,85
22865,2.0,2,OXF,RUMFORD,92,14,1-1,2010,republican,791
22866,3.0,2,OXF,STONEHAM,91,14,1-1,2010,republican,45
22867,1.0,2,OXF,STOW,98,14,1-1,2010,republican,76
22868,2.0,2,OXF,SUMNER,94,14,1-1,2010,republican,188
22869,1.0,2,OXF,SWEDEN,98,14,1-1,2010,republican,74
22870,2.0,2,OXF,UPTON,91,14,1-1,2010,republican,26
22871,1.0,2,OXF,WATERFORD,95,14,1-1,2010,republican,393
22872,3.0,2,OXF,WEST PARIS,95,14,1-1,2010,republican,367
22873,3.0,2,OXF,WOODSTOCK,91,14,1-1,2010,republican,343
22874,3.0,2,OXF,WOODSTOCK,91,14,2-1,2010,republican,1
22875,3.0,2,PEN,ALTON,13,30,1-1,2010,republican,166
22876,1.0,2,PEN,BANGOR,15,32,1-1,2010,republican,1548
22877,1.0,2,PEN,BANGOR,16,32,1-1,2010,republican,1291
22878,1.0,2,PEN,BANGOR,17,32,1-1,2010,republican,1759
22879,1.0,2,PEN,BANGOR,18,32,1-1,2010,republican,1229
22880,2.0,2,PEN,BRADFORD,13,30,1-1,2010,republican,291
22881,3.0,2,PEN,BRADLEY,20,31,1-1,2010,republican,249
22882,1.0,2,PEN,BREWER,20,31,1-1,2010,republican,83
22883,1.0,2,PEN,BREWER,21,31,1-1,2010,republican,2684
22884,3.0,2,PEN,BURLINGTON,11,31,1-1,2010,republican,69
