Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
9/1/2015,Emera Maine,Bangor Hydro District,Small,CEP customers,10925,262.571428571,9/1/2015
9/1/2015,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113178,2100.857142857,9/1/2015
8/1/2015,Emera Maine,Maine Public District,Small,CEP customers,38,5.677419355,8/1/2015
8/1/2015,Emera Maine,Maine Public District,Small,Standard offer customers,35864,715.129032258,8/1/2015
5/1/2009,Emera Maine,Maine Public District,Small,CEP customers,27,0.354838710,5/1/2009
5/1/2009,Emera Maine,Maine Public District,Small,Standard offer customers,37115,645.483870968,5/1/2009
2/1/2021,Emera Maine,Bangor Hydro District,Large,CEP customers,34,304.142857143,2/1/2021
2/1/2021,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,22.571428571,2/1/2021
12/1/2020,Emera Maine,Bangor Hydro District,Small,CEP customers,11040,241.142857143,12/31/2020
12/1/2020,Emera Maine,Bangor Hydro District,Small,Standard offer customers,122162,2284.142857143,12/31/2020
6/1/2015,Emera Maine,Maine Public District,Large,CEP customers,10,411.4,6/1/2015
6/1/2015,Emera Maine,Maine Public District,Large,Standard offer customers,4,30.266666667,6/1/2015
10/1/2011,Emera Maine,Bangor Hydro District,Small,CEP customers,3564,123,10/10/2011
10/1/2011,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118247,2043.142857143,10/10/2011
4/1/2018,Emera Maine,Bangor Hydro District,Small,CEP customers,10129,191.303243522,4/1/2018
4/1/2018,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115791,1857.560395579,4/1/2018
12/1/2012,Central Maine Power,N/A,Medium,CEP customers,5924,3370.546677419,12/1/2012
12/1/2012,Central Maine Power,N/A,Medium,Standard offer customers,6129,1804.894096774,12/1/2012
1/1/2007,Central Maine Power,N/A,Small,CEP customers,2604,99,1/1/2007
1/1/2007,Central Maine Power,N/A,Small,Standard offer customers,575197,12975,1/1/2007
11/1/2017,Emera Maine,Bangor Hydro District,Medium,CEP customers,836,878,11/1/2017
11/1/2017,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,998,469,11/1/2017
9/1/2016,Central Maine Power,N/A,Large,CEP customers,354,8240.8172,9/1/2016
9/1/2016,Central Maine Power,N/A,Large,Standard offer customers,47,190.574966667,9/1/2016
2/1/2007,Central Maine Power,N/A,Large,CEP customers,346,7993,2/1/2007
2/1/2007,Central Maine Power,N/A,Large,Standard offer customers,81,464.259,2/1/2007
12/1/2019,Emera Maine,Bangor Hydro District,Large,CEP customers,32,412.138457361,12/1/2019
12/1/2019,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,272.297868163,12/1/2019
8/1/2011,Central Maine Power,N/A,Large,CEP customers,334,6981.15,8/1/2011
8/1/2011,Central Maine Power,N/A,Large,Standard offer customers,61,349.884,8/1/2011
6/1/2016,Emera Maine,Maine Public District,Small,CEP customers,249,16.1,6/1/2016
6/1/2016,Emera Maine,Maine Public District,Small,Standard offer customers,36807,663.8,6/1/2016
7/1/2015,Central Maine Power,N/A,Small,CEP customers,134558,2802.835548387,7/1/2015
7/1/2015,Central Maine Power,N/A,Small,Standard offer customers,473610,8462.273870968,7/1/2015
6/1/2013,Central Maine Power,N/A,Large,CEP customers,362,7880.051533333,6/1/2013
6/1/2013,Central Maine Power,N/A,Large,Standard offer customers,36,235.899433333,6/1/2013
10/1/2021,Central Maine Power,N/A,Small,CEP customers,72773,1395.549645161,10/31/2021
10/1/2021,Central Maine Power,N/A,Small,Standard offer customers,541043,9177.279322581,10/31/2021
2/1/2010,Emera Maine,Maine Public District,Medium,CEP customers,56,112.714285714,2/1/2010
2/1/2010,Emera Maine,Maine Public District,Medium,Standard offer customers,132,162.857142857,2/1/2010
1/1/2014,Central Maine Power,N/A,Medium,CEP customers,5955,3594.199451613,1/1/2014
1/1/2014,Central Maine Power,N/A,Medium,Standard offer customers,6492,2185.809225806,1/1/2014
7/1/2011,Emera Maine,Bangor Hydro District,Medium,CEP customers,723,772.857142857,7/1/2011
7/1/2011,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1020,658.714285714,7/1/2011
12/1/2016,Emera Maine,Bangor Hydro District,Small,CEP customers,10958,245.714285714,12/1/2016
12/1/2016,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113315,1911.285714286,12/1/2016
4/1/2019,Emera Maine,Maine Public District,Large,CEP customers,13,424.043533333,4/1/2019
4/1/2019,Emera Maine,Maine Public District,Large,Standard offer customers,3,6.242166667,4/1/2019
2/1/2009,Central Maine Power,N/A,Large,CEP customers,296,5592,2/1/2009
2/1/2009,Central Maine Power,N/A,Large,Standard offer customers,77,340,2/1/2009
2/1/2018,Central Maine Power,N/A,Medium,CEP customers,4605,4171.193214286,2/1/2018
2/1/2018,Central Maine Power,N/A,Medium,Standard offer customers,5996,2244.179321429,2/1/2018
4/1/2021,Emera Maine,Bangor Hydro District,Large,CEP customers,34,293.285714286,4/1/2021
4/1/2021,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,25.857142857,4/1/2021
4/1/2017,Emera Maine,Maine Public District,Small,CEP customers,420,26.766666667,4/1/2017
4/1/2017,Emera Maine,Maine Public District,Small,Standard offer customers,36541,773.666666667,4/1/2017
1/1/2020,Emera Maine,Maine Public District,Large,CEP customers,13,446.231483871,1/1/2020
1/1/2020,Emera Maine,Maine Public District,Large,Standard offer customers,3,2.849032258,1/1/2020
6/1/2013,Central Maine Power,N/A,Medium,CEP customers,5774,3598.8883,6/1/2013
6/1/2013,Central Maine Power,N/A,Medium,Standard offer customers,6224,2160.2789,6/1/2013
11/1/2012,Central Maine Power,N/A,Large,CEP customers,362,7921.5906,11/1/2012
11/1/2012,Central Maine Power,N/A,Large,Standard offer customers,37,181.334333333,11/1/2012
11/1/2010,Emera Maine,Bangor Hydro District,Medium,CEP customers,692,693,11/1/2010
11/1/2010,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,972,622.428571429,11/1/2010
7/1/2017,Emera Maine,Bangor Hydro District,Small,CEP customers,11871,244.08203125,7/1/2017
7/1/2017,Emera Maine,Bangor Hydro District,Small,Standard offer customers,114152,1975.414495286,7/1/2017
5/1/2011,Emera Maine,Bangor Hydro District,Small,CEP customers,3374,115,5/1/2011
5/1/2011,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118883,1964.714285714,5/1/2011
8/1/2021,Emera Maine,Maine Public District,Small,CEP customers,441,18,8/31/2021
8/1/2021,Emera Maine,Maine Public District,Small,Standard offer customers,37615,595,8/31/2021
10/1/2008,Emera Maine,Bangor Hydro District,Small,CEP customers,554,12.142857143,10/1/2008
10/1/2008,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120953,2060.142857143,10/1/2008
2/1/2011,Central Maine Power,N/A,Medium,CEP customers,4379,3142.116009452,2/1/2011
2/1/2011,Central Maine Power,N/A,Medium,Standard offer customers,7178,2422.079338462,2/1/2011
2/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,34,496.142857143,2/1/2017
2/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,20.571428571,2/1/2017
5/1/2019,Central Maine Power,N/A,Medium,CEP customers,5067,3133.296548387,5/1/2019
5/1/2019,Central Maine Power,N/A,Medium,Standard offer customers,6370,1941.056709677,5/1/2019
2/1/2007,Emera Maine,Bangor Hydro District,Large,CEP customers,24,928,2/1/2007
2/1/2007,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,153,2/1/2007
1/1/2011,Central Maine Power,N/A,Small,CEP customers,14509,494.005565602,1/1/2011
1/1/2011,Central Maine Power,N/A,Small,Standard offer customers,573878,13196.553063901,1/1/2011
7/1/2008,Central Maine Power,N/A,Large,CEP customers,305,7325.732,7/1/2008
7/1/2008,Central Maine Power,N/A,Large,Standard offer customers,94,552.472,7/1/2008
8/1/2019,Emera Maine,Maine Public District,Large,CEP customers,13,401,8/1/2019
8/1/2019,Emera Maine,Maine Public District,Large,Standard offer customers,3,5,8/1/2019
2/1/2014,Emera Maine,Maine Public District,Large,CEP customers,8,356.428571429,2/1/2014
2/1/2014,Emera Maine,Maine Public District,Large,Standard offer customers,3,19.964285714,2/1/2014
11/1/2009,Emera Maine,Bangor Hydro District,Medium,CEP customers,524,592.571428571,11/1/2009
11/1/2009,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1129,616.142857143,11/1/2009
9/1/2014,Central Maine Power,N/A,Medium,CEP customers,5649,3652.1663,9/1/2014
9/1/2014,Central Maine Power,N/A,Medium,Standard offer customers,6919,2432.067133333,9/1/2014
3/1/2008,Emera Maine,Bangor Hydro District,Medium,CEP customers,410,567,3/1/2008
3/1/2008,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1209,842,3/1/2008
4/1/2011,Emera Maine,Maine Public District,Medium,CEP customers,46,93.903225806,4/1/2011
4/1/2011,Emera Maine,Maine Public District,Medium,Standard offer customers,139,146.741935484,4/1/2011
