,id,callSign,frequency,activeInd,medium
15428,67080,WNOR,98.7,Y,fm
15429,67082,WAFX,106.9,Y,fm
15430,67103,WGIE,92.7,Y,fm
15431,67098,WVKV,95.3,Y,fm
15432,67042,KWKR,99.9,Y,fm
15433,67074,WYOO,101.1,Y,fm
15434,67484,WNRG-FM,106.9,Y,fm
15435,67212,WAHP,88.5,Y,fm
15436,67188,KVLY,107.9,Y,fm
15437,67247,WIVG,96.1,Y,fm
15438,67199,KCMR,97.9,Y,fm
15439,67275,WTOD,106.5,Y,fm
15440,67287,KYKM,94.3,Y,fm
15441,67310,KIQK,104.1,Y,fm
15442,67311,KYBE,95.7,Y,fm
15443,67334,KTPK,106.9,Y,fm
15444,67340,KSFR,101.1,Y,fm
15445,67354,KQIE,104.7,Y,fm
15446,67368,KHKX,99.1,Y,fm
15447,67460,WSKU,105.5,Y,fm
15448,67283,KNNW,103.1,Y,fm
15449,67339,WKGV,104.1,Y,fm
15450,67479,WREF,97.7,Y,fm
15451,67336,KYBA,105.3,Y,fm
15452,67195,KLUV,98.7,Y,fm
15453,67473,KMOR,93.3,Y,fm
15454,67213,WRAF,90.9,Y,fm
15455,67215,WJYO,91.5,Y,fm
15456,176335,WMLG,89.9,Y,fm
15457,67592,KTMC-FM,105.1,Y,fm
15458,67650,KKMX,104.3,Y,fm
15459,67669,KONA-FM,105.3,Y,fm
15460,67577,WQRR,101.7,Y,fm
15461,67615,WRZX,106.5,Y,fm
15462,67633,WECV,89.1,Y,fm
15463,67652,WLZA,96.1,Y,fm
15464,67678,KTNT,102.5,Y,fm
15465,67744,KKMV,106.1,Y,fm
15466,67673,WQUT,101.5,Y,fm
15467,67579,WTKP,93.5,Y,fm
15468,67765,WTSA-FM,96.7,Y,fm
15469,176341,WLFH,88.9,Y,fm
15470,67776,WKZE-FM,98.1,Y,fm
15471,67762,KTSM-FM,99.9,Y,fm
15472,67604,WQOL,103.7,Y,fm
15473,67612,KLXI,99.5,Y,fm
15474,67611,WYHT,105.3,Y,fm
15475,67664,KSSX,95.7,Y,fm
15476,67680,WYKZ,98.7,Y,fm
15477,68118,WMLV,89.7,Y,fm
15478,68194,WNNZ-FM,91.7,Y,fm
15479,67816,KWYL,102.9,Y,fm
15480,67818,KKIQ,101.7,Y,fm
15481,67856,KJCS,103.3,Y,fm
15482,67844,KOSI,101.1,Y,fm
15483,68148,KBBM,100.1,Y,fm
15484,68155,KRBL,105.7,Y,fm
15485,68152,KHWA,102.3,Y,fm
15486,68208,WMXL,94.5,Y,fm
15487,67801,WNIN-FM,88.3,Y,fm
15488,68210,KKCW,103.3,Y,fm
15489,68130,KVLL-FM,94.7,Y,fm
15490,67846,WFAN-FM,101.9,Y,fm
15491,68214,WGTX,102.3,Y,fm
15492,68201,WGSG,89.5,Y,fm
15493,67795,WEAX,88.3,Y,fm
15494,67947,KBCE,102.3,Y,fm
15495,68133,WEKX,102.7,Y,fm
15496,68150,WBKQ,96.7,Y,fm
15497,68219,KUNC,91.5,Y,fm
15498,68241,WBUR-FM,90.9,Y,fm
15499,68250,WPEA,90.5,Y,fm
15500,68297,WABK-FM,104.3,Y,fm
15501,68222,WAMH,89.3,Y,fm
15502,68269,WFIU,103.7,Y,fm
15503,68295,KZIN-FM,96.7,Y,fm
15504,68301,KLUB,106.9,Y,fm
15505,68412,KIXF,101.5,Y,fm
15506,68321,WTUL,91.5,Y,fm
15507,68566,KMVA,97.5,Y,fm
15508,68588,WBNQ,101.5,Y,fm
15509,176342,WYVM,90.9,Y,fm
15510,68330,KVOO-FM,98.5,Y,fm
15511,68331,KXBL,99.5,Y,fm
15512,68416,KRZK,106.3,Y,fm
15513,68294,KTGX,106.1,Y,fm
15514,68354,WWZD-FM,106.7,Y,fm
15515,68418,WTXT,98.1,Y,fm
15516,68303,WPDX-FM,104.9,Y,fm
15517,68290,WAKJ,91.3,Y,fm
15518,68347,WFFH,94.1,Y,fm
15519,68579,KLUQ,93.3,Y,fm
15520,68605,KTKS,95.1,Y,fm
15521,68679,WLXF,105.5,Y,fm
15522,68589,KTHI,107.1,Y,fm
15523,68737,WSRK,103.9,Y,fm
15524,68614,WTTC-FM,95.3,Y,fm
15525,68622,WGLO,95.5,Y,fm
15526,68769,KCDQ,95.3,Y,fm
15527,68642,KBCY,99.7,Y,fm
15528,68681,WYNT,95.9,Y,fm
15529,68660,WVQM,101.3,Y,fm
15530,68668,KEXP-FM,90.3,Y,fm
15531,68760,WBHQ,92.7,Y,fm
15532,68609,KZRR,94.1,Y,fm
15533,68596,KOZX,98.1,Y,fm
15534,68684,KTCL,93.3,Y,fm
15535,68688,KPRR,102.1,Y,fm
15536,68758,WKKV-FM,100.7,Y,fm
15537,68796,KBYO-FM,92.7,Y,fm
15538,68823,KNXR,97.5,Y,fm
15539,68810,WKVN,95.3,Y,fm
15540,68824,WZJK,105.5,Y,fm
15541,68827,WERQ-FM,92.3,Y,fm
15542,68857,WBMR,91.7,Y,fm
15543,68921,KUNV,91.5,Y,fm
15544,68846,KEYW,98.3,Y,fm
15545,68999,KALX,90.7,Y,fm
15546,69001,KUNR,88.7,Y,fm
15547,69003,KNTU,88.1,Y,fm
15548,69041,KMST,88.5,Y,fm
15549,68938,KCHO,91.7,Y,fm
15550,69070,WNHU,88.7,Y,fm
15551,69081,KCSB-FM,91.9,Y,fm
15552,69085,KDRW,88.7,Y,fm
15553,69116,KDSC,91.1,Y,fm
15554,68907,WGDQ,93.1,Y,fm
15555,68833,WOYE,97.3,Y,fm
15556,68970,WAZY-FM,96.5,Y,fm
15557,68985,WYCM,95.7,Y,fm
15558,69113,WUOL-FM,90.5,Y,fm
15559,69131,KUWR,91.9,Y,fm
15560,69143,KDFC,90.3,Y,fm
15561,69148,KTSC-FM,89.5,Y,fm
15562,69150,KUHF,88.7,Y,fm
15563,69157,KUOP,91.3,Y,fm
15564,69171,KUER-FM,90.1,Y,fm
15565,69175,KROU,105.7,Y,fm
15566,69180,KBIA,91.3,Y,fm
15567,69268,KRNU,90.3,Y,fm
15568,69304,WFCR,88.5,Y,fm
15569,69318,KUSC,91.5,Y,fm
15570,69342,KTEP,88.5,Y,fm
15571,69345,KDVS,90.3,Y,fm
15572,69350,KANU,91.5,Y,fm
15573,69369,KGOU,106.3,Y,fm
15574,69555,KNRS-FM,105.9,Y,fm
15575,69394,KPSC,88.5,Y,fm
15576,69395,KVNO,90.7,Y,fm
15577,69122,WUSF,89.7,Y,fm
15578,69407,WTKL,91.1,Y,fm
15579,69439,WVUD,91.3,Y,fm
15580,69485,KKIN-FM,94.3,Y,fm
15581,69436,WFAE,90.7,Y,fm
15582,69553,KKLV,107.5,Y,fm
15583,69161,WUOT,91.9,Y,fm
15584,69559,WQOK,97.5,Y,fm
15585,69699,KELN,97.1,Y,fm
15586,69597,KUSU-FM,91.5,Y,fm
15587,69623,KXFF,106.1,Y,fm
15588,69634,WSEI,92.9,Y,fm
15589,69636,WJLZ,88.5,Y,fm
15590,69565,KJOJ-FM,103.3,Y,fm
15591,69631,WVIS,106.1,Y,fm
15592,69685,KLVS,107.3,Y,fm
15593,69621,KVOU-FM,104.9,Y,fm
15594,69776,WVUR-FM,95.1,Y,fm
15595,69778,KFFX,104.9,Y,fm
15596,69779,WFDL-FM,97.7,Y,fm
15597,69781,WVBO,103.9,Y,fm
15598,69562,WRFY-FM,102.5,Y,fm
15599,69673,WOTC,88.3,Y,fm
15600,69689,WAXM,93.5,Y,fm
15601,69744,WVHK,100.7,Y,fm
15602,69558,WOWI,102.9,Y,fm
15603,69649,WVVS-FM,90.9,Y,fm
15604,69564,KHPT,106.9,Y,fm
15605,69768,WRJB,95.9,Y,fm
15606,69804,WHPD,92.1,Y,fm
15607,69833,WVKR-FM,91.3,Y,fm
15608,69854,WBQQ,99.3,Y,fm
15609,69844,KCVN,104.5,Y,fm
15610,69847,WYUL,94.7,Y,fm
15611,70038,KKLQ,100.3,Y,fm
15612,69951,WVPR,89.5,Y,fm
15613,69952,WVPS,107.9,Y,fm
15614,69953,WRVT,88.7,Y,fm
15615,69957,WVTC,90.7,Y,fm
15616,70042,WLIT-FM,93.9,Y,fm
15617,69855,WHTP-FM,104.7,Y,fm
15618,70001,WJKD,99.7,Y,fm
15619,70032,KSOL,98.9,Y,fm
15620,70033,KSQL,99.1,Y,fm
15621,69816,WNXP,91.1,Y,fm
15622,69913,KIMY,93.9,Y,fm
15623,69852,WGRK-FM,105.7,Y,fm
15624,69869,WXKR,94.5,Y,fm
15625,69986,WNLT,104.3,Y,fm
15626,69990,WYDA,96.9,Y,fm
15627,70022,WTGE,100.7,Y,fm
15628,70037,WMAL-FM,105.9,Y,fm
15629,70192,WBUL-FM,98.1,Y,fm
15630,70109,WCLV,104.9,Y,fm
15631,70260,WZXL,100.7,Y,fm
15632,70338,WVTF,89.1,Y,fm
15633,70274,WFME-FM,106.3,Y,fm
15634,70275,WCVS-FM,96.7,Y,fm
15635,70277,KQCJ,93.9,Y,fm
15636,70234,KVPI-FM,92.5,Y,fm
15637,70302,WUSZ,99.9,Y,fm
15638,70304,WRKX,95.3,Y,fm
15639,70308,WJBD-FM,100.1,Y,fm
15640,70349,WEBQ-FM,102.3,Y,fm
15641,70257,KRMW,94.9,Y,fm
15642,70118,WKTM,106.1,Y,fm
15643,70331,WAWX,101.7,Y,fm
15644,70362,KLFC,88.1,Y,fm
15645,70344,WVTU,89.3,Y,fm
15646,70264,WZBQ,94.1,Y,fm
15647,70345,WHBT-FM,92.1,Y,fm
15648,70346,WMJD,100.7,Y,fm
15649,70351,WRNR-FM,103.1,Y,fm
15650,70357,KTKX,106.7,Y,fm
15651,70279,WGUO,94.9,Y,fm
15652,70375,KAOI-FM,95.1,Y,fm
15653,70377,KAOY,101.5,Y,fm
15654,70379,KHBC,92.7,Y,fm
15655,70392,WFXD,103.3,Y,fm
15656,70387,KOYE,96.7,Y,fm
15657,70436,WDOH,107.1,Y,fm
15658,70443,KCOL-FM,92.5,Y,fm
15659,70454,KCFY,88.1,Y,fm
15660,70501,WAHR,99.1,Y,fm
15661,70510,WGBH,89.7,Y,fm
15662,70522,WDEZ,101.9,Y,fm
15663,70444,KPCL,95.7,Y,fm
15664,70461,WLKM-FM,95.9,Y,fm
15665,70465,KIYS,101.7,Y,fm
15666,70573,KQKL,95.3,Y,fm
15667,70577,KGMO,100.7,Y,fm
15668,70470,WVCP,88.5,Y,fm
15669,70476,WHPL,89.9,Y,fm
15670,70497,WSFL-FM,106.5,Y,fm
15671,70505,WWBR,100.9,Y,fm
15672,70601,WISH-FM,98.9,Y,fm
15673,70626,KIZN,92.3,Y,fm
15674,70631,KTIJ,106.9,Y,fm
15675,70633,KLAN,93.5,Y,fm
15676,70604,WVPB,88.5,Y,fm
15677,70708,WFDD,88.5,Y,fm
15678,70676,KLVB,99.5,Y,fm
15679,70721,KSAM-FM,101.7,Y,fm
15680,70705,KQGO,96.3,Y,fm
15681,70706,KULM-FM,98.3,Y,fm
15682,70644,WCNM,103.9,Y,fm
15683,70719,WRWD-FM,107.3,Y,fm
15684,70740,KOOI,106.5,Y,fm
15685,70756,KWVR-FM,92.1,Y,fm
15686,70775,KQMA,92.5,Y,fm
15687,70781,KXDZ,100.5,Y,fm
15688,70784,WALV-FM,105.1,Y,fm
15689,70849,WAMC-FM,90.3,Y,fm
15690,70642,WVPG,90.3,Y,fm
15691,70643,WVEP,88.9,Y,fm
15692,70822,KXWA,101.9,Y,fm
15693,70637,WIJV,92.7,Y,fm
15694,70652,WTHI-FM,99.9,Y,fm
15695,70657,WABD,97.5,Y,fm
15696,70782,WQMT,93.9,Y,fm
15697,70879,KQAV,93.5,Y,fm
15698,70880,WMGS,92.9,Y,fm
15699,70930,KRUE,92.1,Y,fm
15700,71007,KLYK,94.5,Y,fm
15701,71016,KRFA-FM,91.7,Y,fm
15702,71018,KNWO,90.1,Y,fm
15703,71022,KFAE-FM,89.1,Y,fm
15704,71028,KNWR,90.7,Y,fm
15705,71031,KNWY,90.3,Y,fm
15706,71042,KNWV,90.5,Y,fm
15707,70863,WAPE-FM,95.1,Y,fm
15708,71044,KWWS,89.7,Y,fm
15709,71054,KICM,97.7,Y,fm
15710,71086,KJXK,102.7,Y,fm
15711,70914,WJQX,100.5,Y,fm
15712,71161,WFIW-FM,104.9,Y,fm
15713,71164,WOKZ,105.9,Y,fm
15714,70861,WCYK-FM,99.7,Y,fm
15715,70933,WASH,97.1,Y,fm
15716,70985,WJFL,101.9,Y,fm
15717,71010,WOKH,102.7,Y,fm
15718,71064,WKOA,105.3,Y,fm
15719,71036,KZUU,90.7,Y,fm
15720,71090,WHTS,105.3,Y,fm
15721,71189,WDET-FM,101.9,Y,fm
15722,71201,KSCS,96.3,Y,fm
15723,71295,WMNP,99.3,Y,fm
15724,71244,WBVR-FM,96.7,Y,fm
15725,71242,WLER-FM,97.7,Y,fm
15726,71215,WBLK,93.7,Y,fm
15727,71206,WBEE-FM,92.5,Y,fm
15728,71272,WSMW,98.7,Y,fm
15729,71346,WDNH-FM,95.3,Y,fm
15730,71277,WMYK,98.5,Y,fm
15731,71352,KATX,97.7,Y,fm
15732,71355,KDKE,102.5,Y,fm
15733,71308,WCYN-FM,102.3,Y,fm
15734,71214,WTUP-FM,99.3,Y,fm
15735,71287,WVHT,100.5,Y,fm
15736,71198,WAZX-FM,101.9,Y,fm
15737,71290,WCOS-FM,97.5,Y,fm
15738,71316,WDAS-FM,105.3,Y,fm
15739,71283,WCFS-FM,105.9,Y,fm
15740,71343,WKAA,99.5,Y,fm
15741,71199,WBAB,102.3,Y,fm
15742,71347,WQHY,95.5,Y,fm
15743,71366,WEAS-FM,93.1,Y,fm
15744,71408,KBUS,101.9,Y,fm
15745,71440,WYDS,93.1,Y,fm
15746,71442,WJUC,107.3,Y,fm
15747,71417,WPYA,97.3,Y,fm
15748,71395,KHPQ,92.1,Y,fm
15749,71438,WNDX,93.9,Y,fm
15750,71524,KPQ-FM,102.1,Y,fm
15751,71464,WFCV-FM,100.1,Y,fm
15752,71537,WESU,88.1,Y,fm
15753,71542,WMBZ,92.5,Y,fm
15754,71553,KRSL-FM,95.9,Y,fm
15755,71509,WCBF,96.1,Y,fm
15756,71526,KSRA-FM,92.7,Y,fm
15757,71437,WBEC-FM,95.9,Y,fm
15758,71411,KISO,96.1,Y,fm
15759,71419,WEFT,90.1,Y,fm
15760,71514,WPDH,101.5,Y,fm
15761,71394,KNKL,88.1,Y,fm
15762,71389,WEBE,107.9,Y,fm
15763,71418,WEDR,99.1,Y,fm
15764,71462,WRTT-FM,95.1,Y,fm
15765,71656,WVWV,89.9,Y,fm
15766,71654,KWTS,91.1,Y,fm
15767,71585,WXZC,104.3,Y,fm
15768,71602,WUWG,90.7,Y,fm
15769,71693,WXCV,95.3,Y,fm
15770,71613,WZYK,94.7,Y,fm
15771,71703,KXNA,104.9,Y,fm
15772,71700,KSLG-FM,93.1,Y,fm
15773,71711,WQXW,90.3,Y,fm
15774,71713,KKJG,98.1,Y,fm
15775,71767,KKFN,104.3,Y,fm
15776,71772,KLCE,97.3,Y,fm
15777,71785,KCVI,101.5,Y,fm
15778,71786,WXCI,91.7,Y,fm
15779,71810,KCSP-FM,90.3,Y,fm
15780,71766,WWCU,90.5,Y,fm
15781,71637,WPEB,88.1,Y,fm
15782,71759,KYSS-FM,94.9,Y,fm
15783,71658,WVNP,89.9,Y,fm
15784,71856,WKYU-FM,88.9,Y,fm
15785,71876,KKOK-FM,95.7,Y,fm
15786,72017,KUGS,89.3,Y,fm
15787,72031,WWNW,88.9,Y,fm
15788,71818,KNIS,91.3,Y,fm
15789,71857,WDCL-FM,89.7,Y,fm
15790,72080,WFYR,97.3,Y,fm
15791,72081,WOKV-FM,104.5,Y,fm
15792,72113,WJSE,106.3,Y,fm
15793,71860,WKUE,90.9,Y,fm
15794,71863,WWHR,91.7,Y,fm
15795,176678,WQPH,89.3,Y,fm
15796,72102,WGH-FM,97.3,Y,fm
15797,72144,WHCN,105.9,Y,fm
15798,72068,WODZ-FM,96.1,Y,fm
15799,71869,WFRB-FM,105.3,Y,fm
15800,72071,WFSP-FM,107.7,Y,fm
15801,72029,WYBP,90.3,Y,fm
15802,72056,WFFM,105.7,Y,fm
15803,72126,WGRR,103.5,Y,fm
15804,72175,WQLQ,99.9,Y,fm
15805,72186,KPRX,89.1,Y,fm
15806,72188,KVPR,89.3,Y,fm
15807,72168,KJRT,88.3,Y,fm
15808,72212,WMTK,106.3,Y,fm
15809,72220,WXPR,91.7,Y,fm
15810,72224,KWUT,97.7,Y,fm
15811,72296,WHJB,107.1,Y,fm
15812,72177,WDCH-FM,99.1,Y,fm
15813,72316,WRKY-FM,104.9,Y,fm
15814,72153,KHWK-FM,99.3,Y,fm
15815,72333,WRRK,96.9,Y,fm
15816,72346,WCTY,97.7,Y,fm
15817,72364,KMUW,89.1,Y,fm
15818,72357,KFDI-FM,101.3,Y,fm
15819,72206,WKBH-FM,102.7,Y,fm
15820,72165,KPDR,90.3,Y,fm
15821,72173,WEGW,107.5,Y,fm
15822,72298,WHJY,94.1,Y,fm
15823,72324,WKMK,106.3,Y,fm
15824,72196,WIIS,106.9,Y,fm
15825,72176,WHFM,95.3,Y,fm
15826,72289,WEZJ-FM,104.3,Y,fm
15827,72293,WTKY-FM,92.1,Y,fm
15828,72379,WICN,90.5,Y,fm
15829,72658,KPDA,100.7,Y,fm
15830,72371,WLND,98.1,Y,fm
15831,72375,WRXR-FM,105.5,Y,fm
15832,72390,WIL-FM,92.3,Y,fm
15833,72440,KANJ,91.1,Y,fm
15834,72378,WSSX-FM,95.1,Y,fm
15835,72451,KMHT-FM,103.9,Y,fm
15836,72387,WRWN,107.9,Y,fm
15837,72368,KFMM,99.1,Y,fm
15838,72469,KOMA,92.5,Y,fm
15839,72510,KQSS,101.9,Y,fm
15840,72527,KMAT,105.1,Y,fm
15841,72625,WBUG-FM,101.1,Y,fm
15842,72373,WHWK,98.1,Y,fm
15843,72615,KMXQ,92.9,Y,fm
15844,72468,WEKL,102.3,Y,fm
15845,72503,WHLQ,105.5,Y,fm
15846,72478,KWJC,91.9,Y,fm
15847,72528,KADD,93.5,Y,fm
15848,72715,KZBB,97.9,Y,fm
15849,72703,WPSC-FM,88.7,Y,fm
15850,72712,KBZQ,99.5,Y,fm
15851,72769,KMGR,99.1,Y,fm
15852,72722,KZMY,103.5,Y,fm
15853,72838,KYYK,98.3,Y,fm
15854,72878,KJMA,89.7,Y,fm
15855,72880,KWLN,103.3,Y,fm
15856,72892,WXTA,97.9,Y,fm
15857,72899,KFCW,93.1,Y,fm
15858,177172,WSWS,89.9,Y,fm
15859,72677,KKNI-FM,105.3,Y,fm
15860,72793,WBZD-FM,93.3,Y,fm
15861,72730,KTHQ,92.5,Y,fm
15862,72773,KVCE,92.7,Y,fm
15863,72780,WLLK-FM,102.3,Y,fm
15864,72661,KISX,107.3,Y,fm
15865,72676,WXXB,102.9,Y,fm
15866,72718,KVLX,103.9,Y,fm
15867,72685,KXNG,91.7,Y,fm
15868,72659,KWCX-FM,104.9,Y,fm
15869,72765,KNBB,97.7,Y,fm
15870,72782,WBNO-FM,100.9,Y,fm
15871,72816,WJNS-FM,92.1,Y,fm
15872,72925,KXTS,98.7,Y,fm
15873,72965,WFGI-FM,95.5,Y,fm
15874,73038,WVCF,90.5,Y,fm
15875,73054,WGLX-FM,103.3,Y,fm
15876,73059,WVCY-FM,107.7,Y,fm
15877,73061,WVCX,98.9,Y,fm
15878,73062,KVCY,104.7,Y,fm
15879,72924,WKQZ,93.3,Y,fm
15880,73084,WITF-FM,89.5,Y,fm
15881,73103,WMIX-FM,94.1,Y,fm
15882,73135,WHOF,101.7,Y,fm
15883,73117,KIOT,102.5,Y,fm
15884,73118,KYBR,92.9,Y,fm
15885,73122,KQKX,106.7,Y,fm
15886,72929,WCMG,94.3,Y,fm
15887,72906,KDOM-FM,94.3,Y,fm
15888,73138,WJIV,101.9,Y,fm
15889,72981,WENJ,97.3,Y,fm
15890,73142,WJJO,94.1,Y,fm
15891,72904,WIGO-FM,104.9,Y,fm
15892,73051,WSJP-FM,100.1,Y,fm
15893,72956,WWLY,100.1,Y,fm
15894,72982,WHQT,105.1,Y,fm
15895,72984,WFLC,97.3,Y,fm
15896,73215,WLNH-FM,98.3,Y,fm
15897,73233,WCKL,97.9,Y,fm
15898,73171,WERV-FM,95.9,Y,fm
15899,73172,WTBX,93.9,Y,fm
15900,73158,WIQO-FM,100.9,Y,fm
15901,73210,WKZX-FM,93.5,Y,fm
15902,73228,WLS-FM,94.7,Y,fm
15903,73151,WJXR,92.1,Y,fm
15904,73145,WWJO,98.1,Y,fm
15905,73244,KSYN,92.5,Y,fm
15906,73193,WKWK-FM,97.3,Y,fm
15907,73146,KMXK,94.9,Y,fm
15908,73239,WSHP-FM,103.9,Y,fm
15909,73175,WKLC-FM,105.1,Y,fm
15910,73252,WLVW,107.3,Y,fm
15911,73177,WKLG,102.1,Y,fm
15912,73179,WKMX,106.7,Y,fm
15913,73194,WKXN,95.7,Y,fm
15914,73216,WWLK-FM,101.5,Y,fm
15915,73161,WKHX-FM,101.5,Y,fm
15916,73199,WKYR-FM,107.9,Y,fm
15917,73200,WKYS,93.9,Y,fm
15918,73236,KWLV,107.1,Y,fm
15919,73266,WMHT-FM,89.1,Y,fm
15920,73256,WMEZ,94.1,Y,fm
15921,73272,WVLY-FM,100.9,Y,fm
15922,73268,WMJI,105.7,Y,fm
15923,73277,WREZ,105.5,Y,fm
15924,73301,WKZR,102.3,Y,fm
15925,73398,WOLR,91.3,Y,fm
15926,73355,WNYC-FM,93.9,Y,fm
15927,73384,KVCK-FM,92.7,Y,fm
15928,73258,WMAG,99.5,Y,fm
15929,73276,WZZL,106.7,Y,fm
15930,73296,WGTK-FM,94.5,Y,fm
15931,73345,WWWQ,99.7,Y,fm
15932,73346,WLNQ,104.7,Y,fm
15933,73614,KATW,101.5,Y,fm
15934,73366,WOBR-FM,95.3,Y,fm
15935,73369,WREW,94.9,Y,fm
15936,73388,WFRO-FM,99.1,Y,fm
15937,73392,WFKX,95.7,Y,fm
15938,73616,KGTM,98.1,Y,fm
15939,73624,KKXK,94.1,Y,fm
15940,73617,WEBZ,99.3,Y,fm
15941,73661,KATF,92.9,Y,fm
15942,73885,WHXR,106.3,Y,fm
15943,73699,KPSM,99.3,Y,fm
15944,73713,WLHW,91.5,Y,fm
15945,73718,WSEW,88.7,Y,fm
15946,73745,KVER,91.1,Y,fm
15947,73748,KBNJ,91.7,Y,fm
15948,73749,KVMV,96.9,Y,fm
15949,73750,KBNL,89.9,Y,fm
15950,73752,KBNR,88.3,Y,fm
15951,73753,KEPX,89.5,Y,fm
15952,73754,KWRB,90.9,Y,fm
15953,73755,KNOG,91.7,Y,fm
15954,73756,KEPI,88.7,Y,fm
15955,73757,KRMC,91.7,Y,fm
15956,73763,WXHL-FM,89.1,Y,fm
15957,73726,WEEC,100.7,Y,fm
15958,73681,KULL,100.7,Y,fm
15959,73639,WTVY-FM,95.5,Y,fm
15960,73655,WMHX,105.1,Y,fm
15961,73663,WMMM-FM,105.5,Y,fm
15962,73887,WPLJ,95.5,Y,fm
15963,73880,WPIK,102.5,Y,fm
15964,73872,WEYE,104.3,Y,fm
15965,73915,WQDY-FM,92.7,Y,fm
15966,73929,WYKV,94.5,Y,fm
15967,73947,KKNG-FM,97.3,Y,fm
15968,73893,WPOW,96.5,Y,fm
15969,73906,WBQK,107.9,Y,fm
15970,73958,WRJC-FM,92.1,Y,fm
15971,73908,WHIO-FM,95.7,Y,fm
15972,73911,WPYX,106.5,Y,fm
15973,73920,WRAL,101.5,Y,fm
15974,73984,WNSN,101.5,Y,fm
15975,73978,WSB-FM,98.5,Y,fm
15976,73980,WARM-FM,103.3,Y,fm
15977,73890,KFTK-FM,97.1,Y,fm
15978,73994,WVIB,100.1,Y,fm
15979,73935,WWRE,105.1,Y,fm
15980,73936,WTKK,106.1,Y,fm
15981,73975,WGFB,103.1,Y,fm
15982,73889,WLTJ,92.9,Y,fm
15983,73932,WRBX,104.1,Y,fm
15984,73933,WXKB,103.9,Y,fm
15985,74030,WSQE,91.1,Y,fm
15986,74039,WSKG-FM,89.3,Y,fm
15987,74054,WSQG-FM,90.9,Y,fm
15988,74056,WSQC-FM,91.7,Y,fm
15989,74064,WSQX-FM,91.5,Y,fm
15990,74065,WSM-FM,95.5,Y,fm
15991,74095,WKTI,94.5,Y,fm
15992,74103,KKCD,105.9,Y,fm
15993,74177,WPNA-FM,103.1,Y,fm
15994,74101,KQRC-FM,98.9,Y,fm
15995,74105,KEZO-FM,92.3,Y,fm
15996,74071,WSOS-FM,94.1,Y,fm
15997,74069,WSNE-FM,93.3,Y,fm
15998,74077,WSUS,102.3,Y,fm
15999,74083,WRQE,106.1,Y,fm
16000,74157,WNRS-FM,89.9,Y,fm
16001,74161,WCVL-FM,92.7,Y,fm
16002,74080,WJPT,106.3,Y,fm
16003,74092,WMDH-FM,102.5,Y,fm
16004,74093,WTLZ,107.1,Y,fm
16005,74159,WYHW,104.5,Y,fm
16006,74180,WFJA,105.5,Y,fm
16007,74218,WXXI-FM,91.5,Y,fm
16008,74196,WWMX,106.5,Y,fm
16009,74293,WFGF,92.1,Y,fm
16010,74251,KKRB,106.9,Y,fm
16011,74252,KFLS-FM,96.5,Y,fm
16012,74277,WYRQ-FM,92.1,Y,fm
16013,74279,WMRQ-FM,104.1,Y,fm
16014,74213,WXTU,92.5,Y,fm
16015,74204,WMKS,100.3,Y,fm
16016,74295,WKRT,89.3,Y,fm
16017,74285,WZAD,97.3,Y,fm
16018,74298,WZCP,89.3,Y,fm
16019,74322,WYBC-FM,94.3,Y,fm
16020,74354,KTAG,97.9,Y,fm
16021,74205,WWYZ,92.5,Y,fm
16022,74300,WVXG,95.1,Y,fm
16023,74212,WPRS-FM,104.1,Y,fm
16024,74301,WZWP,89.5,Y,fm
16025,74311,KDDD-FM,95.3,Y,fm
16026,74286,WWCN,99.3,Y,fm
16027,74199,WXGL,107.3,Y,fm
16028,74200,WWRM,94.9,Y,fm
16029,74362,KBAR-FM,100.9,Y,fm
16030,74429,KVYN,99.3,Y,fm
16031,74442,KTKO,105.7,Y,fm
16032,74457,WVIQ,99.5,Y,fm
16033,76244,WTWF,93.9,Y,fm
16034,74469,WYLE,95.1,Y,fm
16035,74549,WZNL,94.3,Y,fm
16036,74557,WCAT-FM,102.3,Y,fm
16037,76248,KEKL,88.5,Y,fm
16038,74577,WARH,106.5,Y,fm
16039,74578,WHHL,104.1,Y,fm
16040,74580,KEZS-FM,102.9,Y,fm
16041,74581,WOOZ-FM,99.9,Y,fm
16042,74583,KCMQ,96.7,Y,fm
16043,74434,WYSU,88.5,Y,fm
16044,74552,WZNT,93.7,Y,fm
16045,74576,WPFL,105.1,Y,fm
16046,74467,WKVB,107.3,Y,fm
16047,76254,WXMJ,104.5,Y,fm
16048,74465,WZAK,93.1,Y,fm
16049,74473,WKRK-FM,92.3,Y,fm
16050,74475,WQIO,93.7,Y,fm
16051,76780,KGRE-FM,102.1,Y,fm
16052,76263,WFGW,106.7,Y,fm
16053,76313,WWLB,93.1,Y,fm
16054,76320,WFXJ-FM,107.5,Y,fm
16055,76329,KLVK,89.1,Y,fm
16056,76410,WHPI,96.5,Y,fm
16058,76433,WGMW,99.5,Y,fm
16059,76516,WLFE,90.9,Y,fm
16060,76285,KAWA,89.7,Y,fm
16061,76432,KLKS,100.1,Y,fm
16062,76264,WZAX,99.3,Y,fm
16063,76588,WMBJ,88.3,Y,fm
16064,76841,KAIA,91.5,Y,fm
16065,76595,WAYI,104.3,Y,fm
16066,76903,KQSF,95.7,Y,fm
16067,77121,KFOI,90.9,Y,fm
16068,76918,KYSX,105.1,Y,fm
