"","Hour","Date","West Enfield","Jonesboro","Total Billable","Period.x","Above Market Costs","X__1","***Check Cap in CMP file***","Ashland","Fort Fairfield","Running MWh Total","Billable","LMP","Period.y","Above Market Price","Reimbursable Above Market Costs","Running Payment Total"
"4134",6,2018-09-30,"0","0","0","9/2018",0,"","","38.769","24.331","193759.791","40","16.76","9/2018","29.74","1189.6","6102855.89362001"
"4135",6,2018-10-01,"0","0","0","10/2018",0,"","","38.704","20.815","194719.791","40","41.6","10/2018","4.9","196","6122873.49362001"
"4136",6,2018-10-02,"0","0","0","10/2018",0,"","","38.027","25.301","195679.791","40","38.47","10/2018","8.03","321.2","6126001.09362001"
"4137",6,2018-10-03,"0","0","0","10/2018",0,"","","39.382","24.734","196639.791","40","37.38","10/2018","9.12","364.8","6130975.09362001"
"4138",6,2018-10-04,"0","0","0","10/2018",0,"","","39.346","25.666","197599.791","40","28.96","10/2018","17.54","701.6","6134623.49362001"
"4139",6,2018-10-05,"0","0","0","10/2018",0,"","","39.262","25.011","198559.791","40","25.25","10/2018","21.25","850","6141696.69362001"
"4140",6,2018-10-06,"0","0","0","10/2018",0,"","","38.909","25.187","199519.791","40","27.95","10/2018","18.55","742","6149386.69362001"
"4141",6,2018-10-07,"0","0","0","10/2018",0,"","","38.744","24.898","200479.791","40","30.02","10/2018","16.48","659.2","6163542.69362001"
"4142",6,2018-10-08,"0","0","0","10/2018",0,"","","39.25","25.679","201439.791","40","27.97","10/2018","18.53","741.2","6167166.29362001"
"4143",6,2018-10-09,"0","0","0","10/2018",0,"","","39.519","25.439","202399.791","40","31.43","10/2018","15.07","602.8","6177479.89362001"
"4144",6,2018-10-10,"0","0","0","10/2018",0,"","","37.8","24.784","203359.791","40","34.68","10/2018","11.82","472.8","6179586.69362001"
"4145",6,2018-10-11,"0","0","0","10/2018",0,"","","39.141","25.175","204319.791","40","31.95","10/2018","14.55","582","6181071.09362001"
"4146",6,2018-10-12,"0","0","0","10/2018",0,"","","38.262","25.515","205279.791","40","36.44","10/2018","10.06","402.4","6190683.09362001"
"4147",6,2018-10-13,"0","0","0","10/2018",0,"","","39.217","26.082","206239.791","40","28.08","10/2018","18.42","736.8","6200688.29362001"
"4148",6,2018-10-14,"0","0","0","10/2018",0,"","","39.402","25.717","207199.791","40","22.45","10/2018","24.05","962","6214374.69362001"
"4149",6,2018-10-15,"0","0","0","10/2018",0,"","","38.97","25.175","208159.791","40","24.91","10/2018","21.59","863.6","6232521.09362001"
"4150",6,2018-10-16,"0","0","0","10/2018",0,"","","39.256","27.065","209119.791","40","25.72","10/2018","20.78","831.2","6243445.89362001"
"4151",6,2018-10-17,"0","0","0","10/2018",0,"","","38.928","25.351","210045.993","40","29.08","10/2018","17.42","696.8","6258187.27898001"
"4152",6,2018-10-18,"0","0","0","10/2018",0,"","","38.699","24.885","211005.993","40","16.21","10/2018","30.29","1211.6","6275486.07898001"
"4153",6,2018-10-19,"0","0","0","10/2018",0,"","","39.48","26.334","211965.993","40","31.58","10/2018","14.92","596.8","6295124.47898001"
"4154",6,2018-10-20,"0","0","0","10/2018",0,"","","39.427","24.973","212925.993","40","22.66","10/2018","23.84","953.6","6310030.07898001"
"4155",6,2018-10-21,"0","0","0","10/2018",0,"","","38.419","25.024","213885.993","40","28.76","10/2018","17.74","709.6","6326625.67898001"
"4156",6,2018-10-22,"0","0","0","10/2018",0,"","","39.091","25.364","214845.993","40","34.91","10/2018","11.59","463.6","6338971.67898001"
"4157",6,2018-10-23,"0","0","0","10/2018",0,"","","38.368","25.88","215785.93","40","42.82","10/2018","3.68","147.2","6356631.24426001"
"4158",6,2018-10-24,"0","0","0","10/2018",0,"","","39.486","21.634","216745.93","40","4.82","10/2018","41.68","1667.2","6372843.64426001"
"4159",6,2018-10-25,"0","0","0","10/2018",0,"","","39.108","22.201","217705.93","40","6.1","10/2018","40.4","1616","6412056.04426001"
"4160",6,2018-10-26,"0","0","0","10/2018",0,"","","38.472","22.365","218665.93","40","16.76","10/2018","29.74","1189.6","6448644.04426001"
"4161",6,2018-10-27,"0","0","0","10/2018",0,"","","38.716","22.743","219625.93","40","16.76","10/2018","29.74","1189.6","6476874.44426"
"4162",6,2018-10-28,"0","0","0","10/2018",0,"","","37.428","21.647","220585.93","40","15","10/2018","31.5","1260","6503500.04426"
"4163",6,2018-10-29,"0","0","0","10/2018",0,"","","39.458","22.73","221545.93","40","16.76","10/2018","29.74","1189.6","6532110.04425999"
"4164",6,2018-10-30,"0","0","0","10/2018",0,"","","39.382","21.521","222505.93","40","16.76","10/2018","29.74","1189.6","6550590.44425998"
"4165",6,2018-10-31,"0","0","0","10/2018",0,"","","38.884","22.176","223465.93","40","18.02","10/2018","28.48","1139.2","6570649.64425998"
"4166",6,2018-11-01,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4167",6,2018-11-02,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4168",6,2018-11-03,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4169",6,2018-11-04,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4170",6,2018-11-05,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4171",6,2018-11-06,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4172",6,2018-11-07,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4173",6,2018-11-08,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4174",6,2018-11-09,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4175",6,2018-11-10,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4176",6,2018-11-11,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4177",6,2018-11-12,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4178",6,2018-11-13,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4179",6,2018-11-14,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4180",6,2018-11-15,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4181",6,2018-11-16,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4182",6,2018-11-17,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4183",6,2018-11-18,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4184",6,2018-11-19,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4185",6,2018-11-20,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4186",6,2018-11-21,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4187",6,2018-11-22,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4188",6,2018-11-23,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4189",6,2018-11-24,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4190",6,2018-11-25,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4191",6,2018-11-26,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4192",6,2018-11-27,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4193",6,2018-11-28,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4194",6,2018-11-29,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4195",6,2018-11-30,"0","0","0","11/2018",0,"","","","","","","","","","",""
"4196",7,2017-01-01,"19.582","0","19.582","1/2017",262.3988,"","","","","","","","","","",""
"4197",7,2017-01-02,"19.262","0","19.262","1/2017",258.1108,"","","","","","","","","","",""
"4198",7,2017-01-03,"19.192","0","19.192","1/2017",257.1728,"","","","","","","","","","",""
"4199",7,2017-01-04,"18.374","0","18.374","1/2017",246.2116,"","","","","","","","","","",""
"4200",7,2017-01-05,"18.329","0","18.329","1/2017",245.6086,"","","","","","","","","","",""
"4201",7,2017-01-06,"18.486","0","18.486","1/2017",247.7124,"","","","","","","","","","",""
"4202",7,2017-01-07,"18.833","4.97","23.803","1/2017",318.9602,"","","","","","","","","","",""
"4203",7,2017-01-08,"18.484","6.244","24.728","1/2017",331.3552,"","","","","","","","","","",""
"4204",7,2017-01-09,"18.547","11.511","30.058","1/2017",402.7772,"","","","","","","","","","",""
"4205",7,2017-01-10,"18.518","17.64","36.158","1/2017",484.5172,"","","","","","","","","","",""
"4206",7,2017-01-11,"17.771","14.323","32.094","1/2017",430.0596,"","","","","","","","","","",""
"4207",7,2017-01-12,"17.494","20.149","37.643","1/2017",504.4162,"","","","","","","","","","",""
"4208",7,2017-01-13,"19.262","20.687","39.949","1/2017",535.3166,"","","","","","","","","","",""
"4209",7,2017-01-14,"18.716","16.515","35.231","1/2017",472.0954,"","","","","","","","","","",""
"4210",7,2017-01-15,"18.749","12.456","31.205","1/2017",418.147,"","","","","","","","","","",""
"4211",7,2017-01-16,"19.066","12.292","31.358","1/2017",420.1972,"","","","","","","","","","",""
"4212",7,2017-01-17,"18.817","15.557","34.374","1/2017",460.6116,"","","","","","","","","","",""
"4213",7,2017-01-18,"19.411","6.802","26.213","1/2017",351.2542,"","","","","","","","","","",""
"4214",7,2017-01-19,"19.444","6.224","25.668","1/2017",343.9512,"","","","","","","","","","",""
"4215",7,2017-01-20,"18.848","7.056","25.904","1/2017",347.1136,"","","","","","","","","","",""
"4216",7,2017-01-21,"18.932","7.263","26.195","1/2017",351.013,"","","","","","","","","","",""
"4217",7,2017-01-22,"18.86","6.786","25.646","1/2017",343.6564,"","","","","","","","","","",""
"4218",7,2017-01-23,"18.68","7.531","26.211","1/2017",351.2274,"","","","","","","","","","",""
"4219",7,2017-01-24,"18.61","7.047","25.657","1/2017",343.8038,"","","","","","","","","","",""
"4220",7,2017-01-25,"0","7.054","7.054","1/2017",94.5236,"","","","","","","","","","",""
"4221",7,2017-01-26,"0","6.401","6.401","1/2017",85.7734,"","","","","","","","","","",""
"4222",7,2017-01-27,"0","0","0","1/2017",0,"","","","","","","","","","",""
"4223",7,2017-01-28,"12.866","0","12.866","1/2017",172.4044,"","","","","","","","","","",""
"4224",7,2017-01-29,"16.97","7.351","24.321","1/2017",325.9014,"","","","","","","","","","",""
"4225",7,2017-01-30,"19.033","6.662","25.695","1/2017",344.313,"","","","","","","","","","",""
"4226",7,2017-01-31,"19.814","6.896","26.71","1/2017",357.914,"","","","","","","","","","",""
"4227",7,2017-02-01,"19.978","7.013","26.991","2/2017",361.6794,"","","","","","","","","","",""
"4228",7,2017-02-02,"20.119","10.139","30.258","2/2017",405.4572,"","","","","","","","","","",""
"4229",7,2017-02-03,"20.264","8.192","28.456","2/2017",381.3104,"","","","","","","","","","",""
"4230",7,2017-02-04,"19.998","7.72","27.718","2/2017",371.4212,"","","","","","","","","","",""
"4231",7,2017-02-05,"20.072","8.998","29.07","2/2017",389.538,"","","","","","","","","","",""
"4232",7,2017-02-06,"19.588","8.476","28.064","2/2017",376.0576,"","","","","","","","","","",""
"4233",7,2017-02-07,"19.737","8.109","27.846","2/2017",373.1364,"","","","","","","","","","",""
"4234",7,2017-02-08,"19.579","12.938","32.517","2/2017",435.7278,"","","","","","","","","","",""
"4235",7,2017-02-09,"19.868","7.166","27.034","2/2017",362.2556,"","","","","","","","","","",""
"4236",7,2017-02-10,"19.809","8.496","28.305","2/2017",379.287,"","","","","","","","","","",""
"4237",7,2017-02-11,"0","10.453","10.453","2/2017",140.0702,"","","","","","","","","","",""
"4238",7,2017-02-12,"0","11.016","11.016","2/2017",147.6144,"","","","","","","","","","",""
"4239",7,2017-02-13,"0","11.25","11.25","2/2017",150.75,"","","","","","","","","","",""
"4240",7,2017-02-14,"16.796","7.83","24.626","2/2017",329.9884,"","","","","","","","","","",""
"4241",7,2017-02-15,"19.705","8.165","27.87","2/2017",373.458,"","","","","","","","","","",""
"4242",7,2017-02-16,"19.289","7.515","26.804","2/2017",359.1736,"","","","","","","","","","",""
"4243",7,2017-02-17,"13.921","7.6","21.521","2/2017",288.3814,"","","","","","","","","","",""
"4244",7,2017-02-18,"14.967","8.192","23.159","2/2017",310.3306,"","","","","","","","","","",""
"4245",7,2017-02-19,"0","7.67","7.67","2/2017",102.778,"","","","","","","","","","",""
"4246",7,2017-02-20,"0","0","0","2/2017",0,"","","","","","","","","","",""
"4247",7,2017-02-21,"0","0","0","2/2017",0,"","","","","","","","","","",""
"4248",7,2017-02-22,"0","0","0","2/2017",0,"","","","","","","","","","",""
"4249",7,2017-02-23,"12.919","0","12.919","2/2017",173.1146,"","","","","","","","","","",""
"4250",7,2017-02-24,"16.547","6.136","22.683","2/2017",303.9522,"","","","","","","","","","",""
"4251",7,2017-02-25,"18.391","8.014","26.405","2/2017",353.827,"","","","","","","","","","",""
"4252",7,2017-02-26,"18.317","6.046","24.363","2/2017",326.4642,"","","","","","","","","","",""
"4253",7,2017-02-27,"15.239","0","15.239","2/2017",204.2026,"","","","","","","","","","",""
"4254",7,2017-02-28,"17.442","0","17.442","2/2017",233.7228,"","","","","","","","","","",""
"4255",7,2017-03-01,"18.319","0","18.319","3/2017",245.4746,"","","15.014","27.455","280","40","18.06","3/2017","28.44","1137.6","9461.6"
"4256",7,2017-03-02,"17.707","0","17.707","3/2017",237.2738,"","","25.99","0","1175.874","25.99","15.25","3/2017","31.25","812.1875","34064.81942"
"4257",7,2017-03-03,"18.715","0","18.715","3/2017",250.781,"","","33.043","30.051","2111.429","40","27.76","3/2017","18.74","749.6","56220.49785"
"4258",7,2017-03-04,"18.238","0","18.238","3/2017",244.3892,"","","37.811","29.938","3071.429","40","25.81","3/2017","20.69","827.6","72918.89785"
"4259",7,2017-03-05,"18.241","0","18.241","3/2017",244.4294,"","","25.421","29.723","4031.429","40","27.49","3/2017","19.01","760.4","87706.89785"
"4260",7,2017-03-06,"18.416","0","18.416","3/2017",246.7744,"","","39.959","30.769","4878.953","40","41.08","3/2017","5.42","216.8","102750.89557"
"4261",7,2017-03-07,"18.227","7.054","25.281","3/2017",338.7654,"","","38.556","29.623","5838.953","40","26.87","3/2017","19.63","785.2","121813.29557"
"4262",7,2017-03-08,"18.331","6.89","25.221","3/2017",337.9614,"","","29.988","30.933","6797.929","40","19.93","3/2017","26.57","1062.8","147089.04853"
"4263",7,2017-03-09,"0","8.327","8.327","3/2017",111.5818,"","","35.734","29.572","7757.383","40","24.72","3/2017","21.78","871.2","172229.56369"
"4264",7,2017-03-10,"0","15.228","15.228","3/2017",204.0552,"","","30.937","29.673","8717.383","40","30.11","3/2017","16.39","655.6","194197.16369"
"4265",7,2017-03-11,"0","11.365","11.365","3/2017",152.291,"","","30.428","30.353","9677.383","40","36.81","3/2017","9.69","387.6","203098.76369"
"4266",7,2017-03-12,"0","10.462","10.462","3/2017",140.1908,"","","35.059","30.908","10597.383","40","57.25","3/2017","-10.75","-430","194852.76369"
"4267",7,2017-03-13,"8.521","12.341","20.862","3/2017",279.5508,"","","35.064","29.119","11557.383","40","70.39","3/2017","-23.89","-955.6","184215.96369"
"4268",7,2017-03-14,"12.031","7.285","19.316","3/2017",258.8344,"","","33.575","30.454","12517.383","40","58.42","3/2017","-11.92","-476.8","172257.56369"
"4269",7,2017-03-15,"16.303","6.889","23.192","3/2017",310.7728,"","","32.127","29.232","13477.383","40","49.71","3/2017","-3.21","-128.4","164800.76369"
"4270",7,2017-03-16,"17.653","7.934","25.587","3/2017",342.8658,"","","0","29.95","14299.105","29.95","75.82","3/2017","-29.32","-878.134","156872.89489"
"4271",7,2017-03-17,"18.688","7.918","26.606","3/2017",356.5204,"","","0","29.308","15013.428","29.308","51.74","3/2017","-5.24","-153.57392","149484.55199"
"4272",7,2017-03-18,"12.926","7.913","20.839","3/2017",279.2426,"","","0","27.481","15731.465","27.481","47.73","3/2017","-1.23","-33.8016299999999","148755.37375"
"4273",7,2017-03-19,"0","9.324","9.324","3/2017",124.9416,"","","0","30.202","16448.921","30.202","27.19","3/2017","19.31","583.20062","156006.04863"
"4274",7,2017-03-20,"0","9.241","9.241","3/2017",123.8294,"","","0","30.064","17159.725","30.064","35.07","3/2017","11.43","343.63152","167629.14249"
"4275",7,2017-03-21,"0","6.689","6.689","3/2017",89.6326,"","","33.765","30.227","18057.146","40","28.3","3/2017","18.2","728","183522.00571"
"4276",7,2017-03-22,"0","7.276","7.276","3/2017",97.4984,"","","32.329","30.681","19017.146","40","25.36","3/2017","21.14","845.6","206003.20571"
"4277",7,2017-03-23,"0","9.437","9.437","3/2017",126.4558,"","","31.329","29.963","19977.146","40","52.01","3/2017","-5.51","-220.4","211852.40571"
"4278",7,2017-03-24,"12.704","0","12.704","3/2017",170.2336,"","","37.083","30.328","20937.146","40","33.13","3/2017","13.37","534.8","223006.00571"
"4279",7,2017-03-25,"17.149","0","17.149","3/2017",229.7966,"","","34.748","29.219","21897.146","40","20","3/2017","26.5","1060","243339.60571"
"4280",7,2017-03-26,"18.823","0","18.823","3/2017",252.2282,"","","35.134","28.627","22857.146","40","23.42","3/2017","23.08","923.2","264733.20571"
"4281",7,2017-03-27,"18.4","0","18.4","3/2017",246.56,"","","35.162","29.786","23817.146","40","34.29","3/2017","12.21","488.4","282934.40571"
"4282",7,2017-03-28,"18.567","0","18.567","3/2017",248.7978,"","","35.932","27.859","24777.146","40","31.38","3/2017","15.12","604.8","298560.80571"
"4283",7,2017-03-29,"18.297","0","18.297","3/2017",245.1798,"","","33.964","25.036","25737.146","40","23.65","3/2017","22.85","914","316414.00571"
"4284",7,2017-03-30,"18.637","0","18.637","3/2017",249.7358,"","","36.501","25.376","26697.146","40","39.27","3/2017","7.23","289.2","337025.605710001"
"4285",7,2017-03-31,"19.021","0","19.021","3/2017",254.8814,"","","33.972","25.213","27657.146","40","30.54","3/2017","15.96","638.4","354144.005710001"
"4286",7,2017-04-01,"18.941","0","18.941","4/2017",253.8094,"","","35.101","25.25","28617.146","40","25.27","4/2017","21.23","849.2","365238.005710001"
"4287",7,2017-04-02,"19.017","0","19.017","4/2017",254.8278,"","","36.758","26.019","29577.146","40","35.14","4/2017","11.36","454.4","373172.40571"
"4288",7,2017-04-03,"18.706","0","18.706","4/2017",250.6604,"","","36.756","0","30527.493","36.756","48.77","4/2017","-2.27","-83.4361200000001","384608.31194"
"4289",7,2017-04-04,"18.581","0","18.581","4/2017",248.9854,"","","35.395","0","31385.184","35.395","34.57","4/2017","11.93","422.26235","395833.91802"
"4290",7,2017-04-05,"18.68","0","18.68","4/2017",250.312,"","","35.966","14.238","32211.338","40","35.31","4/2017","11.19","447.6","405441.30311"
"4291",7,2017-04-06,"18.562","0","18.562","4/2017",248.7308,"","","36.061","0","33082.953","36.061","37.24","4/2017","9.26","333.92486","414667.05523"
"4292",7,2017-04-07,"18.533","0","18.533","4/2017",248.3422,"","","35.358","0","33958.396","35.358","30.63","4/2017","15.87","561.13146","424161.48257"
"4293",7,2017-04-08,"17.888","0","17.888","4/2017",239.6992,"","","34.712","16.241","34881.331","40","26.45","4/2017","20.05","802","436774.92687"
"4294",7,2017-04-09,"17.982","0","17.982","4/2017",240.9588,"","","37.66","30.013","35841.331","40","22.18","4/2017","24.32","972.8","455596.52687"
"4295",7,2017-04-10,"18.031","0","18.031","4/2017",241.6154,"","","36.333","29.056","36801.331","40","33.8","4/2017","12.7","508","475704.52687"
"4296",7,2017-04-11,"0","0","0","4/2017",0,"","","37.167","20.185","37761.331","40","26.25","4/2017","20.25","810","495510.92687"
"4297",7,2017-04-12,"0","0","0","4/2017",0,"","","38.606","29.711","38721.331","40","27.31","4/2017","19.19","767.6","511555.32687"
