Place,Date,BUSINESS OPERATING,BLDG. SUPPLY,FOOD STORE,GENERAL MDSE.,OTHER RETAIL,AUTO TRANSPORTATION,RESTAURANT & LODGING,TOTAL,PERSONAL CONSUMPTION,RESTAURANT,LODGING
BLUE HILL ESA,2014-07,$652.7,"$1,978.1","$2,129.5",$118.0,"$1,287.5",$656.5,"$3,702.3","$10,524.5","$9,871.8","$2,114.9","$1,587.3"
BLUE HILL ESA,2014-08,$771.0,"$1,784.7","$2,278.3",$118.7,"$1,793.4",$809.7,"$4,402.1","$11,957.9","$11,186.9","$2,278.8","$2,123.3"
BLUE HILL ESA,2014-09,$861.1,"$2,015.0","$1,958.4",$196.9,"$1,592.7",$726.3,"$2,250.7","$9,601.1","$8,740.0","$1,283.9",$966.8
BLUE HILL ESA,2014-10,$482.6,"$1,687.4","$1,452.6",$78.7,$612.6,$760.5,$944.0,"$6,018.4","$5,535.8",$679.7,$264.3
BLUE HILL ESA,2014-11,$348.1,"$1,264.8","$1,249.6",$77.8,$502.1,$480.5,$393.5,"$4,316.3","$3,968.3",$355.7,$37.7
BLUE HILL ESA,2014-12,$935.4,"$1,780.7","$1,475.4",$252.3,"$1,542.4",$809.7,$875.5,"$7,671.5","$6,736.1",$629.0,$246.5
BLUE HILL ESA,2015-01,$354.7,$976.8,"$1,065.1",$53.8,$423.3,$317.7,$344.8,"$3,536.1","$3,181.5",$288.6,$56.2
BLUE HILL ESA,2015-02,$314.2,$790.3,$998.4,$42.6,$372.6,$348.9,$306.0,"$3,172.9","$2,858.7",$293.3,$12.7
BLUE HILL ESA,2015-03,$389.8,$914.3,"$1,210.7",$78.4,$430.2,$525.3,$396.7,"$3,945.6","$3,555.7",$359.9,$36.8
BLUE HILL ESA,2015-04,$298.5,"$1,184.0","$1,100.5",$57.7,$444.3,$422.4,$472.2,"$3,979.5","$3,681.1",$408.2,$64.0
BLUE HILL ESA,2015-05,$348.8,"$1,780.6","$1,349.1",$80.1,$740.7,$608.5,$932.1,"$5,839.9","$5,491.1",$769.0,$163.1
BLUE HILL ESA,2015-06,$590.0,"$1,840.7","$1,813.7",$176.3,"$1,410.7",$900.8,"$2,035.6","$8,767.8","$8,177.8","$1,171.3",$864.3
BLUE HILL ESA,2015-07,$602.1,"$1,779.7","$2,245.2",$128.7,"$1,371.1",$501.7,"$3,906.9","$10,535.3","$9,933.2","$2,142.4","$1,764.5"
BLUE HILL ESA,2015-08,$701.7,"$1,695.9","$2,311.8",$133.0,"$1,767.3",$759.1,"$4,432.7","$11,801.4","$11,099.8","$2,366.0","$2,066.7"
BLUE HILL ESA,2015-09,$812.6,"$1,743.9","$2,037.2",$208.9,"$1,851.9",$760.5,"$2,401.7","$9,816.6","$9,004.0","$1,360.7","$1,041.0"
BLUE HILL ESA,2015-10,$408.8,"$1,752.8","$1,470.7",$73.7,$633.9,$492.2,"$1,075.3","$5,907.5","$5,498.6",$753.3,$322.0
BLUE HILL ESA,2015-11,$309.8,"$1,389.4","$1,271.3",$63.5,$538.7,$455.4,$472.3,"$4,500.5","$4,190.7",$388.8,$83.5
BLUE HILL ESA,2015-12,$708.6,"$1,764.1","$1,415.4",$234.8,"$1,460.1",$815.0,$732.1,"$7,130.1","$6,421.6",$475.4,$256.8
BLUE HILL ESA,2016-01,$334.5,"$1,153.3",,,$449.6,$496.3,$403.9,"$4,176.6","$3,842.1",$344.0,$59.9
BLUE HILL ESA,2016-02,$282.5,"$1,048.2",,,$420.4,$464.7,$330.9,"$3,863.8","$3,581.3",$312.2,$18.7
BLUE HILL ESA,2016-03,$394.6,"$1,227.2",,,$464.2,$561.9,$408.6,"$4,685.5","$4,290.9",$375.9,$32.7
BLUE HILL ESA,2016-04,$287.9,"$1,526.9","$1,488.0",$89.3,$443.9,$447.9,$517.5,"$4,801.5","$4,513.5",$466.1,$51.5
BLUE HILL ESA,2016-05,$324.6,"$1,824.0","$1,698.1",$99.0,$816.9,$525.9,$918.1,"$6,206.6","$5,882.0",$735.1,$183.0
BLUE HILL ESA,2016-06,$656.7,"$2,026.6","$2,361.0",$170.8,"$1,492.7",$926.0,"$2,011.5","$9,645.3","$8,988.6","$1,230.7",$780.8
BLUE HILL ESA,2016-07,$602.9,"$1,899.7","$2,835.3",$113.7,"$1,612.3",$420.7,"$4,134.1","$11,618.7","$11,015.8","$2,194.0","$1,940.1"
BLUE HILL ESA,2016-08,$626.9,"$2,033.8","$2,931.0",$87.9,"$1,970.0",$882.8,"$4,382.6","$12,914.9","$12,288.1","$2,457.3","$1,925.2"
BLUE HILL ESA,2016-09,$896.9,"$1,863.3","$2,539.6",$167.8,"$1,703.7","$1,021.0","$2,517.0","$10,709.3","$9,812.4","$1,398.5","$1,118.5"
BLUE HILL ESA,2016-10,$445.1,"$1,715.1","$1,809.5",$58.6,$645.7,$474.9,"$1,067.8","$6,216.6","$5,771.5",$754.0,$313.8
BLUE HILL ESA,2016-11,$391.2,"$1,711.0","$1,611.8",$40.9,$581.1,$422.1,$494.1,"$5,252.2","$4,861.0",$440.5,$53.6
BLUE HILL ESA,2016-12,$673.7,"$1,495.5","$1,771.7",$162.2,"$1,374.4",$656.5,$835.3,"$6,969.2","$6,295.5",$544.0,$291.4
BLUE HILL ESA,2017-01,$356.2,"$1,427.1",,,$441.9,$400.8,$423.9,"$4,419.9","$4,063.7",$366.7,$57.2
BLUE HILL ESA,2017-02,$287.0,$892.8,,,$395.4,$501.0,$338.5,"$3,742.2","$3,455.2",$323.7,$14.8
BLUE HILL ESA,2017-03,$371.6,"$1,273.7",,,$532.4,$420.6,$447.7,"$4,719.2","$4,347.6",$390.4,$57.3
BLUE HILL ESA,2017-04,$283.4,"$1,702.9","$1,446.8",$100.2,$526.8,$580.4,$522.0,"$5,162.6","$4,879.2",$482.0,$40.1
BLUE HILL ESA,2017-05,$310.2,"$2,169.2","$1,691.1",$72.8,$838.9,$612.1,$978.8,"$6,673.2","$6,363.0",$801.8,$177.1
BLUE HILL ESA,2017-06,$610.1,"$2,020.3","$2,352.5",$211.6,"$1,599.1","$1,155.6","$1,964.4","$9,913.7","$9,303.6","$1,193.9",$770.6
BLUE HILL ESA,2017-07,$535.2,"$1,951.5","$2,897.4",$198.2,"$1,615.0",$453.8,"$3,966.8","$11,617.8","$11,082.6","$2,086.0","$1,880.9"
BLUE HILL ESA,2017-08,$531.6,"$2,002.8","$2,957.0",$206.8,"$2,213.2",$986.7,"$4,414.7","$13,312.8","$12,781.2","$2,433.6","$1,981.1"
BLUE HILL ESA,2017-09,$796.2,"$1,877.5","$2,481.8",$265.6,"$1,647.7",$992.2,"$2,497.5","$10,558.6","$9,762.4","$1,399.6","$1,097.9"
BLUE HILL ESA,2017-10,$354.7,"$1,829.5","$1,833.8",$121.3,$706.7,$357.6,"$1,178.9","$6,382.5","$6,027.8",$849.2,$329.7
BLUE HILL ESA,2017-11,$298.3,"$1,564.0","$1,586.6",$101.8,$707.8,$595.5,$535.5,"$5,389.5","$5,091.3",$486.2,$49.3
BLUE HILL ESA,2017-12,$488.5,"$1,556.6","$1,728.1",$203.7,"$1,323.3",$625.9,$857.8,"$6,783.9","$6,295.3",$571.4,$286.5
BLUE HILL ESA,2018-01,$287.3,"$1,359.0","$1,330.4",$82.8,$450.9,$383.2,$432.2,"$4,325.8","$4,038.5",$374.7,$57.6
BLUE HILL ESA,2018-02,$257.6,"$1,163.5","$1,278.9",$82.3,$437.8,$368.7,$386.4,"$3,975.2","$3,717.6",$364.9,$21.5
BLUE HILL ESA,2018-03,$350.1,"$1,337.1","$1,550.1",$120.1,$497.9,$552.3,$491.5,"$4,899.1","$4,549.0",$434.4,$57.1
BLUE HILL ESA,2018-04,$222.2,"$1,693.0","$1,396.8",$145.0,$458.2,$508.4,$533.3,"$4,956.9","$4,734.7",$488.3,$44.9
BLUE HILL ESA,2018-05,$297.0,"$2,362.7","$1,730.5",$170.5,$905.7,$583.0,$951.7,"$7,001.1","$6,704.1",$797.7,$154.0
BLUE HILL ESA,2018-06,$626.9,"$2,429.2","$2,374.9",$289.2,"$1,637.8","$1,094.8","$2,092.9","$10,545.7","$9,918.9","$1,256.4",$836.5
BLUE HILL ESA,2018-07,$551.8,"$2,385.6","$3,006.7",$243.6,"$1,707.1",$449.7,"$3,554.9","$11,899.5","$11,347.7","$2,118.9","$1,436.0"
BLUE HILL ESA,2018-08,$627.2,"$2,116.6","$3,119.6",$317.5,"$2,169.8",$884.2,"$3,800.9","$13,035.9","$12,408.7","$2,299.4","$1,501.5"
BLUE HILL ESA,2018-09,$939.5,"$2,193.7","$2,549.1",$340.7,"$1,701.3",$869.3,"$2,801.4","$11,395.1","$10,455.6","$1,766.7","$1,034.8"
BLUE HILL ESA,2018-10,$402.7,"$2,324.8","$1,881.1",$163.2,$670.4,$570.1,"$1,026.3","$7,038.6","$6,635.9",$706.1,$320.2
BLUE HILL ESA,2018-11,$362.4,"$1,791.3","$1,609.1",$149.6,$592.1,$609.2,$499.6,"$5,613.3","$5,250.9",$459.1,$40.4
BLUE HILL ESA,2018-12,$626.6,"$1,942.4","$1,749.0",$298.8,"$1,297.4",$633.1,$997.6,"$7,544.8","$6,918.2",$765.2,$232.4
BLUE HILL ESA,2019-01,$329.3,"$1,352.0","$1,398.0",$128.8,$507.2,$328.1,$435.6,"$4,479.1","$4,149.8",$383.5,$52.1
BLUE HILL ESA,2019-02,$271.0,"$1,480.8","$1,324.4",$121.6,$442.5,$526.8,$424.4,"$4,591.5","$4,320.5",$407.5,$16.9
BLUE HILL ESA,2019-03,$384.5,"$1,295.0","$1,546.1",$192.7,$480.8,$666.7,$578.7,"$5,144.6","$4,760.1",$543.3,$35.4
BLUE HILL ESA,2019-04,$264.4,"$1,673.0","$1,444.9",$141.7,$469.7,$421.9,$561.9,"$4,977.4","$4,713.1",$512.9,$49.0
BLUE HILL ESA,2019-05,$329.8,"$2,257.9","$1,725.3",$172.9,$855.1,$570.7,$892.7,"$6,804.5","$6,474.7",$751.6,$141.1
BLUE HILL ESA,2019-06,$634.9,"$2,423.0","$2,372.5",$323.8,"$1,683.9",$884.5,"$1,960.5","$10,283.2","$9,648.3","$1,286.7",$673.8
BLUE HILL ESA,2019-07,$517.7,"$2,534.1","$3,135.9",$269.0,"$1,675.8",$513.4,"$3,526.3","$12,172.3","$11,654.6","$2,338.0","$1,188.4"
BLUE HILL ESA,2019-08,$631.0,"$2,225.6","$3,174.6",$270.2,"$2,006.8",$842.3,"$3,883.6","$13,034.1","$12,403.1","$2,627.1","$1,256.5"
BLUE HILL ESA,2019-09,$884.0,"$2,293.4","$2,584.4",$369.0,"$1,516.9",$954.9,"$2,798.9","$11,401.5","$10,517.5","$1,901.8",$897.0
BLUE HILL ESA,2019-10,$389.7,"$2,198.3","$1,966.8",$181.8,$604.0,"$1,176.8","$1,101.1","$7,618.5","$7,228.8",$856.8,$244.4
BLUE HILL ESA,2019-11,$280.9,"$1,788.8","$1,637.0",$160.3,$511.9,$487.1,$597.6,"$5,463.6","$5,182.7",$541.8,$55.8
BLUE HILL ESA,2019-12,$591.5,"$1,639.9","$1,854.6",$278.2,"$1,713.0","$1,025.3",$720.5,"$7,822.9","$7,231.5",$645.7,$74.8
BLUE HILL ESA,2020-01,$337.3,"$1,722.6","$1,493.7",$130.9,$471.6,$420.0,$485.5,"$5,061.7","$4,724.4",$438.9,$46.7
BLUE HILL ESA,2020-02,$236.4,"$1,456.5","$1,399.9",$131.9,$372.7,$426.4,$445.7,"$4,469.7","$4,233.3",$422.6,$23.1
BLUE HILL ESA,2020-03,$274.4,"$1,884.4","$1,912.1",$224.8,$519.2,$690.2,$369.5,"$5,874.7","$5,600.2",$333.9,$35.7
BLUE HILL ESA,2020-04,$139.0,"$1,885.4","$1,557.0",$134.3,$426.7,$491.6,$240.6,"$4,874.5","$4,735.5",,
BRUNSWICK ESA,2007-01,"$3,283.6","$8,965.9","$4,185.6","$10,307.7","$3,594.8","$7,834.8","$5,836.8","$44,009.2","$40,725.6","$5,520.9",$315.9
BRUNSWICK ESA,2007-02,"$2,694.4","$7,140.4","$4,128.6","$9,400.0","$3,564.6","$8,297.6","$5,495.6","$40,721.2","$38,026.8","$5,124.6",$371.0
BRUNSWICK ESA,2007-03,"$3,789.2","$8,551.0","$4,782.3","$11,565.3","$4,444.2","$10,373.1","$6,758.2","$50,263.3","$46,474.1","$6,206.5",$551.7
BRUNSWICK ESA,2007-04,"$2,432.4","$9,628.1","$4,416.3","$10,325.8","$3,518.8","$10,458.4","$6,713.4","$47,493.2","$45,060.8","$5,998.3",$715.1
BRUNSWICK ESA,2007-05,"$2,258.0","$13,188.4","$4,847.6","$12,311.3","$4,952.7","$12,052.2","$7,951.0","$57,561.2","$55,303.2","$6,935.1","$1,015.9"
BRUNSWICK ESA,2007-06,"$3,364.5","$14,170.1","$5,968.0","$14,884.7","$7,389.4","$13,540.3","$11,232.4","$70,549.4","$67,184.9","$8,674.9","$2,557.5"
BRUNSWICK ESA,2007-07,"$2,376.3","$12,716.1","$5,951.1","$12,999.4","$5,079.1","$11,813.8","$13,635.6","$64,571.3","$62,195.0","$9,589.9","$4,045.7"
BRUNSWICK ESA,2007-08,"$2,435.6","$11,703.2","$7,352.9","$14,142.6","$5,353.6","$12,015.9","$14,699.6","$67,703.5","$65,267.8","$10,707.2","$3,992.4"
BRUNSWICK ESA,2007-09,"$3,011.0","$12,423.7","$5,810.7","$13,289.8","$6,186.4","$10,953.7","$11,623.4","$63,298.8","$60,287.8","$8,635.2","$2,988.2"
BRUNSWICK ESA,2007-10,"$2,201.8","$11,669.0","$4,874.0","$11,805.6","$4,381.2","$10,551.0","$8,567.6","$54,050.2","$51,848.4","$7,107.2","$1,460.4"
BRUNSWICK ESA,2007-11,"$2,031.2","$9,791.2","$4,788.3","$14,649.9","$4,845.1","$8,790.8","$6,433.6","$51,330.2","$49,298.9","$5,843.8",$589.8
BRUNSWICK ESA,2007-12,"$4,030.0","$8,792.0","$5,667.3","$20,880.2","$10,264.9","$10,508.6","$7,718.9","$67,861.8","$63,831.8","$6,486.0","$1,232.9"
BRUNSWICK ESA,2008-01,"$2,595.0","$7,782.2","$4,452.0","$10,726.1","$3,552.1","$8,623.1","$6,020.2","$43,750.6","$41,155.6","$5,648.2",$372.0
BRUNSWICK ESA,2008-02,"$2,349.7","$6,468.6","$4,439.4","$10,152.2","$3,560.2","$8,073.2","$5,804.5","$40,847.8","$38,498.0","$5,337.5",$467.0
BRUNSWICK ESA,2008-03,"$3,101.0","$8,413.9","$4,879.5","$11,907.0","$4,488.2","$10,670.2","$6,590.0","$50,049.6","$46,948.6","$6,106.8",$483.2
BRUNSWICK ESA,2008-04,"$2,285.7","$9,660.1","$4,493.8","$10,752.4","$4,053.4","$11,036.0","$6,434.4","$48,715.7","$46,430.1","$5,859.2",$575.1
BRUNSWICK ESA,2008-05,"$2,290.6","$12,040.8","$4,987.2","$12,360.7","$5,535.5","$11,746.6","$8,497.3","$57,458.6","$55,168.0","$7,351.8","$1,145.5"
BRUNSWICK ESA,2008-06,"$3,209.1","$11,717.3","$5,872.0","$14,545.4","$7,026.3","$12,055.7","$11,021.5","$65,447.1","$62,238.1","$8,532.1","$2,489.4"
BRUNSWICK ESA,2008-07,"$2,440.0","$11,026.0","$7,336.5","$12,770.7","$5,431.3","$10,425.8","$13,333.8","$62,764.1","$60,324.1","$9,493.0","$3,840.8"
BRUNSWICK ESA,2008-08,"$2,336.1","$10,112.5","$5,918.8","$13,386.6","$5,296.3","$10,622.3","$14,273.2","$61,945.7","$59,609.7","$10,562.7","$3,710.5"
BRUNSWICK ESA,2008-09,"$3,392.7","$11,506.6","$5,680.6","$12,868.7","$5,825.8","$10,800.2","$11,287.9","$61,362.4","$57,969.7","$8,835.9","$2,452.0"
BRUNSWICK ESA,2008-10,"$2,072.0","$10,334.5","$4,844.0","$11,290.8","$4,276.1","$8,301.7","$8,154.5","$49,273.5","$47,201.5","$7,068.1","$1,086.4"
BRUNSWICK ESA,2008-11,"$1,886.4","$8,198.8","$4,614.4","$13,383.5","$4,187.9","$7,182.5","$6,276.3","$45,729.8","$43,843.4","$5,790.6",$485.8
BRUNSWICK ESA,2008-12,"$3,803.7","$9,334.1","$6,210.7","$20,630.4","$8,955.7","$8,429.0","$7,944.9","$65,308.5","$61,504.8","$6,805.4","$1,139.6"
BRUNSWICK ESA,2009-01,"$2,505.4","$6,388.2","$4,506.7","$9,247.3","$3,317.7","$6,821.8","$5,789.6","$38,576.7","$36,071.2","$5,415.0",$374.6
BRUNSWICK ESA,2009-02,"$2,610.9","$5,610.6","$4,600.2","$9,754.3","$3,481.4","$7,233.1","$5,974.0","$39,264.6","$36,653.6","$5,519.4",$454.6
BRUNSWICK ESA,2009-03,"$2,681.9","$6,623.8","$4,632.7","$11,059.7","$4,558.6","$8,923.0","$6,405.3","$44,884.9","$42,203.0","$5,933.4",$471.9
BRUNSWICK ESA,2009-04,"$1,964.4","$8,947.6","$4,574.3","$10,332.1","$4,072.8","$8,831.7","$6,388.2","$45,111.2","$43,146.8","$5,902.9",$485.4
BRUNSWICK ESA,2009-05,"$1,846.9","$9,484.8","$5,131.7","$11,367.7","$4,852.9","$9,268.5","$8,279.6","$50,232.1","$48,385.2","$7,218.3","$1,061.2"
BRUNSWICK ESA,2009-06,"$2,931.7","$10,762.9","$5,862.2","$12,842.2","$6,636.9","$11,602.6","$10,206.4","$60,844.9","$57,913.1","$8,394.1","$1,812.3"
BRUNSWICK ESA,2009-07,"$1,785.2","$9,806.1","$5,972.2","$11,786.5","$4,972.6","$11,241.0","$12,657.5","$58,221.1","$56,435.8","$9,166.7","$3,490.8"
BRUNSWICK ESA,2009-08,"$1,886.1","$8,618.0","$6,028.8","$12,495.9","$4,826.5","$12,320.8","$13,540.0","$59,716.2","$57,830.1","$10,194.9","$3,345.2"
BRUNSWICK ESA,2009-09,"$2,590.9","$10,389.2","$5,796.0","$12,269.7","$6,087.6","$9,359.0","$10,818.1","$57,310.4","$54,719.6","$8,389.8","$2,428.3"
BRUNSWICK ESA,2009-10,"$1,549.4","$9,832.6","$5,527.8","$11,286.4","$4,118.0","$7,911.1","$8,531.8","$48,757.1","$47,207.7","$7,234.6","$1,297.2"
BRUNSWICK ESA,2009-11,"$2,013.8","$8,440.7","$4,763.7","$12,697.9","$4,199.9","$7,680.0","$6,203.2","$45,999.3","$43,985.5","$5,777.1",$426.1
BRUNSWICK ESA,2009-12,"$3,008.1","$8,860.3","$6,052.8","$20,240.7","$9,235.6","$8,966.0","$7,590.2","$63,953.8","$60,945.6","$6,487.0","$1,103.2"
BRUNSWICK ESA,2010-01,"$2,164.8","$6,266.5","$4,304.4","$8,826.6","$3,168.6","$6,843.4","$5,711.0","$37,285.1","$35,120.4","$5,455.6",$255.3
BRUNSWICK ESA,2010-02,"$2,081.6","$5,601.4","$4,351.7","$9,798.0","$3,398.2","$7,851.9","$5,520.2","$38,603.0","$36,521.4","$5,177.7",$342.5
BRUNSWICK ESA,2010-03,"$2,533.4","$7,638.1","$5,018.3","$11,487.1","$4,594.2","$9,254.2","$6,488.8","$47,014.0","$44,480.6","$6,007.8",$481.0
BRUNSWICK ESA,2010-04,"$1,974.4","$9,323.6","$4,901.5","$10,049.5","$4,109.7","$9,138.2","$6,480.0","$45,976.8","$44,002.5","$5,982.4",$497.6
BRUNSWICK ESA,2010-05,"$2,311.5","$9,182.9","$5,305.3","$10,866.0","$4,841.5","$9,755.0","$8,029.7","$50,291.8","$47,980.3","$7,007.8","$1,021.9"
BRUNSWICK ESA,2010-06,"$3,113.1","$11,250.6","$6,369.6","$13,052.5","$6,696.9","$10,768.4","$10,334.3","$61,585.5","$58,472.4","$8,102.4","$2,231.8"
BRUNSWICK ESA,2010-07,"$2,390.7","$9,861.0","$6,416.6","$11,869.2","$4,725.6","$9,784.9","$13,697.5","$58,745.5","$56,354.8","$9,862.0","$3,835.5"
BRUNSWICK ESA,2010-08,"$2,355.7","$8,506.3","$6,332.8","$12,060.3","$4,826.6","$9,954.7","$14,305.8","$58,342.3","$55,986.5","$10,480.4","$3,825.4"
BRUNSWICK ESA,2010-09,"$3,113.5","$10,484.0","$6,198.5","$11,994.1","$5,624.0","$10,041.7","$11,064.0","$58,519.9","$55,406.4","$8,550.5","$2,513.5"
BRUNSWICK ESA,2010-10,"$2,171.4","$9,677.9","$5,086.6","$11,064.8","$3,975.5","$8,908.2","$8,509.5","$49,394.0","$47,222.6","$7,141.9","$1,367.6"
BRUNSWICK ESA,2010-11,"$2,158.6","$8,693.1","$4,869.3","$12,437.9","$3,975.8","$8,404.4","$6,223.6","$46,762.7","$44,604.2","$5,718.7",$504.9
BRUNSWICK ESA,2010-12,"$3,947.7","$8,950.2","$6,005.0","$19,626.1","$9,108.7","$9,594.4","$7,632.4","$64,864.6","$60,916.9","$6,486.3","$1,146.2"
BRUNSWICK ESA,2011-01,"$1,869.5","$6,355.2","$4,451.0","$8,628.0","$3,094.5","$7,674.2","$5,719.1","$37,791.3","$35,921.9","$5,299.9",$419.2
BRUNSWICK ESA,2011-02,"$1,752.0","$5,449.8","$4,473.5","$9,091.5","$3,259.4","$7,988.7","$5,490.4","$37,505.3","$35,753.3","$5,071.7",$418.6
BRUNSWICK ESA,2011-03,"$2,567.9","$7,364.5","$5,131.5","$10,600.7","$4,310.6","$10,609.0","$6,682.6","$47,266.7","$44,698.8","$6,141.9",$540.7
BRUNSWICK ESA,2011-04,"$2,169.3","$8,184.5","$4,806.0","$10,218.7","$3,727.2","$9,954.2","$6,746.6","$45,806.6","$43,637.3","$6,132.7",$613.9
BRUNSWICK ESA,2011-05,"$1,898.2","$10,038.3","$5,211.8","$10,707.1","$4,347.4","$8,979.2","$8,363.2","$49,545.2","$47,647.0","$7,138.0","$1,225.2"
BRUNSWICK ESA,2011-06,"$2,930.2","$12,006.2","$6,395.3","$12,940.1","$6,545.3","$11,097.9","$11,069.1","$62,984.1","$60,053.9","$8,887.3","$2,181.8"
BRUNSWICK ESA,2011-07,"$1,873.8","$9,584.1","$6,604.5","$11,675.6","$5,044.8","$10,785.6","$15,276.6","$60,844.9","$58,971.1","$10,733.7","$4,542.9"
BRUNSWICK ESA,2011-08,"$2,084.5","$8,972.2","$6,660.2","$12,176.8","$5,321.6","$11,048.2","$14,800.7","$61,064.0","$58,979.5","$10,652.7","$4,147.9"
BRUNSWICK ESA,2011-09,"$2,775.5","$9,641.2","$5,891.8","$12,307.5","$5,677.0","$10,587.6","$11,702.2","$58,582.8","$55,807.3","$9,060.5","$2,641.7"
BRUNSWICK ESA,2011-10,"$1,759.9","$9,321.0","$5,172.3","$11,189.8","$3,775.3","$9,545.7","$9,293.3","$50,057.3","$48,297.4","$7,660.1","$1,633.2"
BRUNSWICK ESA,2011-11,"$2,493.6","$9,250.8","$5,225.5","$13,104.1","$3,874.5","$9,121.4","$6,462.8","$49,532.7","$47,039.1","$5,924.3",$538.5
BRUNSWICK ESA,2011-12,"$3,476.3","$9,239.8","$6,049.7","$20,276.1","$8,748.8","$10,068.0","$8,418.1","$66,276.8","$62,800.5","$7,059.4","$1,358.8"
BRUNSWICK ESA,2012-01,"$1,790.3","$6,613.4","$4,617.5","$8,748.7","$2,894.7","$8,684.6","$5,887.5","$39,236.6","$37,446.4","$5,440.2",$447.3
BRUNSWICK ESA,2012-02,"$1,676.1","$5,850.3","$4,976.1","$10,038.6","$3,445.7","$9,845.7","$6,048.6","$41,881.1","$40,204.9","$5,584.3",$464.3
BRUNSWICK ESA,2012-03,"$2,391.4","$7,405.2","$5,362.3","$11,084.6","$4,512.7","$11,950.1","$7,198.5","$49,904.8","$47,513.4","$6,602.6",$595.8
BRUNSWICK ESA,2012-04,"$2,336.0","$8,950.2","$5,080.8","$10,972.3","$3,791.4","$11,650.2","$7,211.9","$49,992.8","$47,656.8","$6,396.2",$815.7
BRUNSWICK ESA,2012-05,"$2,316.8","$9,812.5","$5,899.7","$10,839.6","$4,477.0","$12,085.8","$8,680.7","$54,112.2","$51,795.4","$7,485.9","$1,194.9"
BRUNSWICK ESA,2012-06,"$3,618.3","$10,670.1","$6,456.0","$13,547.0","$6,639.9","$12,608.8","$11,965.2","$65,505.4","$61,887.2","$9,391.9","$2,573.4"
BRUNSWICK ESA,2012-07,"$2,229.7","$9,713.4","$7,237.1","$11,919.1","$4,773.0","$12,209.9","$14,846.0","$62,928.3","$60,698.6","$10,134.1","$4,711.9"
BRUNSWICK ESA,2012-08,"$2,200.2","$8,654.8","$6,884.1","$12,369.6","$4,975.1","$12,691.5","$15,795.4","$63,570.7","$61,370.5","$11,218.7","$4,576.7"
BRUNSWICK ESA,2012-09,"$2,869.3","$9,145.9","$6,175.6","$12,615.9","$5,982.3","$11,759.9","$12,180.4","$60,729.3","$57,860.0","$8,903.9","$3,276.6"
BRUNSWICK ESA,2012-10,"$2,179.0","$8,926.4","$5,667.9","$10,829.8","$3,942.6","$10,517.1","$9,084.3","$51,147.0","$48,968.0","$7,466.3","$1,617.9"
BRUNSWICK ESA,2012-11,"$2,576.2","$8,299.2","$5,284.0","$12,911.8","$4,081.1","$11,482.5","$6,951.0","$51,585.9","$49,009.7","$6,301.1",$649.9
BRUNSWICK ESA,2012-12,"$3,920.2","$7,488.9","$6,139.4","$19,436.2","$8,124.5","$10,735.5","$8,676.5","$64,521.3","$60,601.1","$7,314.8","$1,361.7"
BRUNSWICK ESA,2013-01,"$2,637.1","$6,576.7","$5,107.5","$9,438.5","$3,313.3","$9,235.4","$6,229.4","$42,537.9","$39,900.8","$5,709.2",$520.1
BRUNSWICK ESA,2013-02,"$2,299.3","$5,410.7","$4,921.1","$9,145.4","$3,177.8","$10,320.9","$5,771.8","$41,047.1","$38,747.7","$5,234.9",$537.0
BRUNSWICK ESA,2013-03,"$2,950.8","$6,424.3","$5,550.7","$11,620.6","$4,397.6","$11,542.8","$7,523.4","$50,010.1","$47,059.3","$6,770.7",$752.7
BRUNSWICK ESA,2013-04,"$2,472.4","$9,972.7","$5,332.7","$10,223.3","$3,760.3","$12,303.0","$7,472.4","$51,536.8","$49,064.3","$6,617.4",$855.0
BRUNSWICK ESA,2013-05,"$2,400.4","$11,245.2","$5,826.8","$11,049.8","$4,652.4","$13,272.1","$9,467.8","$57,914.3","$55,513.9","$8,051.2","$1,416.6"
BRUNSWICK ESA,2013-06,"$3,379.0","$11,613.1","$6,576.9","$13,444.8","$6,537.4","$13,157.6","$12,418.4","$67,127.3","$63,748.3","$9,823.9","$2,594.5"
BRUNSWICK ESA,2013-07,"$2,444.6","$10,339.5","$7,403.7","$11,847.9","$4,924.4","$13,425.0","$16,465.6","$66,850.8","$64,406.2","$11,296.4","$5,169.2"
BRUNSWICK ESA,2013-08,"$2,590.4","$9,805.7","$7,140.7","$12,481.2","$5,341.5","$14,094.8","$17,414.4","$68,868.7","$66,278.3","$12,308.0","$5,106.4"
BRUNSWICK ESA,2013-09,"$3,447.0","$10,165.7","$6,499.6","$12,636.8","$6,246.9","$13,589.4","$13,801.8","$66,387.2","$62,940.2","$9,950.9","$3,850.9"
BRUNSWICK ESA,2013-10,"$2,611.1","$10,391.3","$5,992.4","$10,955.5","$3,995.7","$11,929.2","$9,895.9","$55,771.0","$53,159.9","$8,123.3","$1,772.6"
BRUNSWICK ESA,2013-11,"$2,873.8","$8,951.2","$5,543.7","$13,461.5","$4,103.3","$12,268.5","$7,584.8","$54,786.7","$51,912.9","$6,875.6",$709.2
BRUNSWICK ESA,2013-12,"$3,915.8","$8,075.1","$6,478.7","$18,647.6","$7,215.6","$11,776.1","$7,869.4","$63,978.2","$60,062.5","$7,102.6",$766.8
